hotel,price,score,avg_review,reviews_count,image_links,hotel_url,popular_facilities,city,country,description
Apart Hotel Endurance,US$95,"9,1",Fantástico,676,https://cf.bstatic.com/xdata/images/hotel/max1024x768/157157208.webp?k=9483100f358f7d8fe11c1b9322c7233c1932750f9ce6901333190c0433b89e40&o=,https://www.booking.com/hotel/cl/endurance-aparthotel.es.html?aid=2410095,"Inglés, Enchufe cerca de la cama, Guardaequipaje, Plancha para ropa, TV de pantalla plana, Tostadora, Productos de limpieza, Armario, Baño privado, Secador de pelo, Acceso a pisos superiores en ascensor, WC, Utensilios de cocina, Español, Mesa de comedor, Papel higiénico, Ducha, Zona de fumadores, Calefacción, TV, Microondas, Baños públicos, Vistas a la ciudad, Prohibido fumar en todo el alojamiento, Extintores, Cámaras de seguridad fuera del alojamiento, Proporciona factura, WiFi gratis, Toallas, Bañera o ducha, Fax / fotocopiadora, Desayuno en la habitación, Hervidor eléctrico, Servicio de despertador, Habitaciones familiares, Pediluvio, Registro de entrada y salida exprés, Detectores de humo, Recepción 24 horas, Nevera, Habitaciones sin humo, Artículos de aseo gratis, Registro de entrada / salida privado, Muy buen desayuno",Punta Arenas,Chile,"El Apart Hotel Endurance ofrece apartamentos con WiFi gratuita en el centro de Punta Arenas. El establecimiento se encuentra a 240 metros de la plaza principal.

Todos los apartamentos presentan una decoración moderna y disponen de zona de cocina, zona de comedor, zona de estar, baño privado y TV por cable.

También hay recepción las 24 horas.

El alojamiento se halla a 18 km del aeropuerto de Punta Arenas."
Hostel Entre Vientos,US$18,"8,4",Muy bien,939,https://cf.bstatic.com/xdata/images/hotel/max1024x768/41165833.webp?k=dbcdae86e9f9ce075439d90789c601509a3917f9d9e6a86eec8c864f26b1bf73&o=,https://www.booking.com/hotel/cl/hostel-entre-vientos.es.html?aid=2410095,"Inglés, Guardaequipaje, Llave de acceso, Cámaras de seguridad en las zonas comunitarias, Secadora de ropa, Secador de pelo, Suelo de madera o parquet, WC, Español, Papel higiénico, Mesa de comedor, Alquiler de bicicletas, Ducha, Taquillas, Zona de fumadores, Ropa de cama, Terraza, Calefacción, Máquina expendedora (bebidas), Prohibido fumar en todo el alojamiento, Información turística, Adaptado personas de movilidad reducida, Extintores, Zona de comedor, Cámaras de seguridad fuera del alojamiento, Servicio de conserjería, WiFi gratis, Fax / fotocopiadora, Cocina compartida, Buen desayuno, Habitaciones familiares, Juegos de mesa / puzles, Servicio de lavandería, Habitaciones sin humo, Perchero, Zona TV / salón de uso compartido, Enchufe cerca de la cama",Punta Arenas,Chile,"El Hostel Entre Vientos goza de una ubicación ideal en Punta Arenas, a 1,7 km de la estación de autobuses. Ofrece servicios gratuitos, como conexión WiFi y un desayuno diario.

Las habitaciones del establecimiento Entre Vientos disponen de calefacción. El baño es compartido y también hay un salón común equipado con TV por cable de pantalla plana. Se proporciona ropa de cama.

Los huéspedes del Hostal Entre Vientos también pueden acceder a una terraza común, a una cocina compartida completamente equipada y a un salón común con magníficas vistas al Estrecho de Magallanes, al mostrador de información turística y a la sala de juegos con ping pong.

El servicio de lavandería conlleva un pequeño suplemento.

El albergue está a 600 metros del mercado de Punta Arenas y a 20 minutos a pie de la plaza principal."
Hostal Ventisqueros,US$80,"8,8",Fabuloso,752,https://cf.bstatic.com/xdata/images/hotel/max1024x768/292357850.webp?k=941332750e0f814d7bc65516f8d40b1b2df8c17730683f506eba2737101b9e32&o=,https://www.booking.com/hotel/cl/hostal-shangri-la.es.html?aid=2410095,"Llave de acceso, Parking gratis, Cámaras de seguridad en las zonas comunitarias, TV de pantalla plana, Baño privado, Armario, Español, Papel higiénico, Ducha, Ropa de cama, Calefacción, TV, Prohibido fumar en todo el alojamiento, Información turística, Servicio de limpieza diario, Extintores, Cámaras de seguridad fuera del alojamiento, Canales por cable, Proporciona factura, WiFi gratis, Toallas, Bañera o ducha, Habitaciones familiares, Detectores de humo, Habitaciones sin humo, Desayuno fantástico, Perchero, Enchufe cerca de la cama",Punta Arenas,Chile,"El Hostal Ventisqueros está situado a 200 metros de la estación de autobuses Pacheco y a 4 calles de la plaza principal, y ofrece alojamiento con WiFi gratuita y aparcamiento gratuito en Punta Arenas. Los museos y los monumentos de la ciudad se encuentran a 1 km.

El Hostal Ventisqueros ofrece 8 habitaciones, cada una con baño privado y TV por cable. Se sirve un desayuno gratuito todos los días.

El centro de esquí El Andino se sitúa a 20 minutos en coche y el aeropuerto Presidente Ibáñez está a 15 km."
Hotel Diego de Almagro Punta Arenas,US$115,"7,6",Bien,1.037,https://cf.bstatic.com/xdata/images/hotel/max1024x768/423388009.webp?k=f9ca18a40d9e446cfc091db340a5b18dae9146e85310cc3eb2a572340b5a8320&o=,https://www.booking.com/hotel/cl/diego-de-almagro-punta-arenas.es.html?aid=2410095,"Inglés, Enchufe cerca de la cama, Guardaequipaje, Llave de acceso, Parking gratis, Vino / champán, Secador de pelo, Fruta, Baño privado, Armario, Caja fuerte, Servicio de traslado, Salas de reuniones / banquetes, Centro de negocios, Español, Gimnasio, Papel higiénico, Calefacción, Restaurante, TV, Menú para niños, Sauna, Prohibido fumar en todo el alojamiento, Información turística, Adaptado personas de movilidad reducida, Servicio de limpieza diario, Extintores, Servicio de conserjería, Piscina interior, Proporciona factura, WiFi gratis, Bañera o ducha, Fax / fotocopiadora, Abierta todo el año, Bar, Tarjeta de acceso, Buen desayuno, Servicio de planchado, Servicio de lavandería, Recepción 24 horas, Piscina climatizada, Habitaciones sin humo, Parking en un garaje, Ascensor, Cafetería en el alojamiento",Punta Arenas,Chile,"El Hotel Diego de Almagro está ubicado en Punta Arenas, uno de los lugares más meridionales de Chile, y ofrece alojamiento en la costa del estrecho de Magallanes. Hay WiFi gratuita. Se sirve un desayuno gratuito a diario.

Las habitaciones del establecimiento disponen de caja fuerte, TV por cable, minibar y baño privado con secador de pelo. La ropa de cama y las toallas están incluidas.

El Hotel Diego de Almagro Punta Arenas también ofrece a los huéspedes varias instalaciones durante la estancia. Estas incluyen piscina cubierta, centro de fitness y sauna.

El establecimiento también alberga un bar y un restaurante con platos chilenos tradicionales.

Cuenta con recepción 24 horas. Las instalaciones para reuniones o banquetes pueden utilizarse abonando un suplemento."
Hermosa casa,US$46,ver...,ver...,ver...,https://cf.bstatic.com/xdata/images/hotel/max1024x768/517783685.webp?k=2411df8d27ac9a7089390df8a18f29632ecd480601ad9e0edf63dff0153a5ae1&o=,https://www.booking.com/hotel/cl/hermosa-casa-magallanes.es.html?aid=2410095,"Vistas, TV de pantalla plana, Armario, WC, Utensilios de cocina, Español, Papel higiénico, Mesa de comedor, Ducha, Calefacción, Prohibido fumar en todo el alojamiento, Zona de comedor, WiFi gratis, Toallas, Vistas a la montaña, Tetera / cafetera, Jardín, Nevera, Artículos de aseo gratis, Bañera",Punta Arenas,Chile,"Hermosa casa, que tiene jardín, dispone de alojamiento en Punta Arenas con wifi gratis y vistas a la montaña.

La habitación en casa particular tiene TV de pantalla plana.

El aeropuerto más cercano (Aeropuerto Internacional Presidente Carlos Ibáñez del Campo) está a 29 km."
Hostal Chalet Las Violetas,US$45,"8,5",Muy bien,316,https://cf.bstatic.com/xdata/images/hotel/max1024x768/155384334.webp?k=d7c770fcb9b4483633ee1102291509659d919e74d3a58758bcbfa90e552f070b&o=,https://www.booking.com/hotel/cl/hostal-chalet-las-violetas.es.html?aid=2410095,"Toallas / sábanas (por un suplemento), Guardaequipaje, Cámaras de seguridad en las zonas comunitarias, TV de pantalla plana, Secador de pelo, Suelo de madera o parquet, WC, Español, Papel higiénico, Ducha, Ropa de cama, Calefacción, TV, Prohibido fumar en todo el alojamiento, Información turística, Extintores, Canales por cable, WiFi gratis, Toallas, Bañera o ducha, Servicio de despertador, Habitaciones familiares, Detectores de humo, Recepción 24 horas, Habitaciones sin humo, Desayuno fantástico, Registro de entrada / salida privado, Enchufe cerca de la cama",Punta Arenas,Chile,"Hostal Chalet Las Violetas está en Punta Arenas. Este alojamiento ofrece recepción 24 horas y mostrador de información turística, además de wifi gratisen todo el alojamiento. Este alojamiento libre de humo se encuentra a menos de 1 km de Playa Colón.

En el hostal o pensión, las habitaciones incluyen TV de pantalla plana y algunas también ofrecen vistas a la ciudad. En Hostal Chalet Las Violetas, todas las habitaciones están equipadas con ropa de cama y toallas.

El aeropuerto más cercano (Aeropuerto Internacional Presidente Carlos Ibáñez del Campo) está a 21 km."
Almasur Punta Arenas,US$230,"8,3",Muy bien,2.177,https://cf.bstatic.com/xdata/images/hotel/max1024x768/46974241.webp?k=b6d642bb69cd6364414c6416fb5f93c0d26a9e8daaec0a703789be6be12e9341&o=,https://www.booking.com/hotel/cl/rey-don-felipe.es.html?aid=2410095,"Servicio de habitaciones, Inglés, Menús para dietas especiales (bajo petición), Guardaequipaje, Bañera de hidromasaje / jacuzzi, Parking gratis, Cámaras de seguridad en las zonas comunitarias, Vino / champán, Zona TV / salón de uso compartido, TV de pantalla plana, Secador de pelo, Fruta, Baño privado, Armario, Caja fuerte, Acceso a pisos superiores en ascensor, Salas de reuniones / banquetes, WC, Centro de negocios, Seguridad 24 horas, Teléfono, Español, Gimnasio, Papel higiénico, Caja fuerte para ordenador portátil, Alquiler de bicicletas, Ducha, Ropa de cama, Calefacción, Restaurante, TV, Menú para niños, Cafetería en el alojamiento, Sauna, Prohibido fumar en todo el alojamiento, Información turística, Adaptado personas de movilidad reducida, Servicio de limpieza diario, Extintores, Cámaras de seguridad fuera del alojamiento, Canales por cable, Proporciona factura, WiFi gratis, Toallas, Bañera o ducha, Fax / fotocopiadora, Bar, Desayuno en la habitación, Alquiler de coches, Tarjeta de acceso, Escritorio, Servicio de despertador, Buen desayuno, Habitaciones familiares, Alarma de seguridad, Plancha para pantalones, Servicio de planchado, Servicio de lavandería, Registro de entrada y salida exprés, Detectores de humo, Minibar, Recepción 24 horas, Habitaciones sin humo, Ascensor, Artículos de aseo gratis, Ciclismo, Perchero, Enchufe cerca de la cama",Punta Arenas,Chile,"El Almasur Punta Arenas ofrece alojamiento confortable con WiFi gratuita. Está ubicado en Punta Arenas, la ciudad más austral, a 2 calles de la plaza central.

La arquitectura del Almasur Punta Arenas está inspirada en la tradición y la historia de la provincia de Magallanes. Dispone de habitaciones confortables y amplias con calefacción, TV por cable y minibar. Algunas habitaciones incluyen bañera de hidromasaje privada.

Se sirve un desayuno buffet abundante con varios tipos de pan, fruta, cereales y yogur. Por las noches, se sirven platos nacionales e internacionales acompañados de vinos chilenos excelentes.

El Almasur Punta Arenas Hotel se encuentra a 22 km del aeropuerto Presidente Carlos Ibáñez del Campo. El hotel cuenta con aparcamiento privado gratuito. Está prohibido fumar en todo el establecimiento."
Hotel Plaza,US$214,"8,2",Muy bien,698,https://cf.bstatic.com/xdata/images/hotel/max1024x768/402683879.webp?k=3add7fb8a283f821937b0531ce8015be4505315d9843f7c602605ceda970205c&o=,https://www.booking.com/hotel/cl/hotelplaza.es.html?aid=2410095,"Inglés, Guardaequipaje, TV de pantalla plana, Secador de pelo, Baño privado, Caja fuerte, WC, Teléfono, Español, Papel higiénico, Ducha, Ropa de cama, Calefacción, TV, Prohibido fumar en todo el alojamiento, Información turística, Acceso a pisos superiores solo mediante escaleras, Canales por cable, WiFi gratis, Toallas, Servicio de despertador, Buen desayuno, Habitaciones familiares, Servicio de planchado, Servicio de lavandería, Recepción 24 horas, Habitaciones sin humo, Artículos de aseo gratis, Perchero, Bañera",Punta Arenas,Chile,"El Hotel Plaza se encuentra en un atractivo edificio patrimonial, frente a la plaza principal de Punta Arena, y ofrece desayuno y habitaciones con WiFi gratuita.

Las habitaciones del Plaza Hotel están totalmente enmoquetadas y tienen ventanales, vistas a la ciudad, calefacción y TV.

Se sirve desayuno americano a diario, y para acceder al hotel y llegar a las habitaciones solo hay escaleras.

En el mostrador de información turística se puede reservar excursiones, y el Hotel Plaza se halla en pleno centro de la ciudad, a 20 minutos en coche del aeropuerto Carlos Ibáñez Del Campo."
Hostal Boutique Patagonia Mística,US$96,"8,5",Muy bien,592,https://cf.bstatic.com/xdata/images/hotel/max1024x768/180880438.webp?k=ccd3e58bff14df156ce85d673d9b190d5b6d9f87e8bd3729ae7d049281fb492b&o=,https://www.booking.com/hotel/cl/hostal-patagonia-mistica.es.html?aid=2410095,"Inglés, Toallas / sábanas (por un suplemento), Guardaequipaje, Llave de acceso, Parking gratis, Cámaras de seguridad en las zonas comunitarias, Tours en bici, Traslado aeropuerto, Zona TV / salón de uso compartido, TV de pantalla plana, Secador de pelo, Fruta, Baño privado, Servicio de traslado, Suelo de madera o parquet, WC, Seguridad 24 horas, Español, Papel higiénico, Alquiler de bicicletas, Ducha, Senderismo, Zona de fumadores, Tours a pie, WC con barras de apoyo, Ropa de cama, Servicio de entrega de comestibles, Calefacción, TV, Libros, DVD o música para niños, Adaptado para sillas de ruedas, Cafetería en el alojamiento, Prohibido fumar en todo el alojamiento, Información turística, Adaptado personas de movilidad reducida, Servicio de limpieza diario, Extintores, Cámaras de seguridad fuera del alojamiento, Servicio de conserjería, Canales por cable, Proporciona factura, WiFi gratis, Toallas, Bañera o ducha, Parking en la calle, Fax / fotocopiadora, Buen desayuno, Habitaciones familiares, Jardín, Juegos de mesa / puzles, Mobiliario exterior, Plancha para pantalones, Servicio de planchado, Servicio de lavandería, Parking adaptado para personas de movilidad reducida, Detectores de humo, Recepción 24 horas, Habitaciones sin humo, Artículos de aseo gratis, Registro de entrada / salida privado, Perchero, Enchufe cerca de la cama",Punta Arenas,Chile,"Hostal Boutique Patagonia Mística está en Punta Arenas, a 5 min a pie de Playa Colón, y dispone de alojamiento con jardín, parking privado gratis y salón de uso común. El alojamiento ofrece recepción 24 horas, traslado para ir o volver del aeropuerto, servicio de conserjería y wifi gratis.

Las unidades de este alojamiento están equipadas con TV de pantalla plana con canales por cable. Las habitaciones están equipadas con baño privado con ducha, artículos de aseo gratuitos y secador de pelo. En la posada u hostería, cada habitación dispone de ropa de cama y toallas.

El aeropuerto más cercano (Aeropuerto Internacional Presidente Carlos Ibáñez del Campo) está a 21 km."
Hospedaje Independencia y camping,US$40,"9,1",Fantástico,49,https://cf.bstatic.com/xdata/images/hotel/max1024x768/401054672.webp?k=3ce4522da110e4459dcdb4c0c1c680069cdd6ac391a594188971e74e169975b6&o=,https://www.booking.com/hotel/cl/hospedaje-independencia.es.html?aid=2410095,"Juegos de mesa / puzles, Extintores, Inglés, Español, Guardaequipaje, Papel higiénico, Parking gratis, Alquiler de bicicletas, Ducha, Detectores de humo, Supermercado pequeño en el alojamiento, WiFi gratis, Cocina compartida, Zona TV / salón de uso compartido, WC, Baño compartido, Jardín, Información turística",Punta Arenas,Chile,"Hospedaje Independencia y camping está en Punta Arenas, a 15 min a pie de Playa Colón, y dispone de alojamiento con jardín, parking privado gratis y salón de uso común. Este alojamiento ofrece cocina compartida y mostrador de información turística, además de wifi gratisen todo el alojamiento.

El albergue ofrece algunas habitaciones con vistas tienen, y todas tienen baño compartido con ducha.

El aeropuerto (Aeropuerto Internacional Presidente Carlos Ibáñez del Campo) está a 28 km."
