hotel,price,score,avg_review,reviews_count,image_links,hotel_url,popular_facilities,city,country,description
Hostal Buena Tierra,US$87,"8,8",Fabuloso,706,https://cf.bstatic.com/xdata/images/hotel/max1024x768/121796663.webp?k=d7e22abbd8c7b49efcae9e185b55f6a4eb42f144808d063a02c01d150a04eaf1&o=,https://www.booking.com/hotel/cl/hostal-buena-tierra-pucon.es.html?aid=2410095,"Recepción 24 horas, WC, TV de pantalla plana, Servicio de traslado, Parking adaptado para personas de movilidad reducida, Baño privado, Prohibido fumar en todo el alojamiento, Horno, Guardaequipaje, Cocina, Calefacción, Artículos de aseo gratis, Tetera/cafetera en todas las habitaciones, Canales por cable, Teléfono, Mesa de comedor, Utensilios de cocina, Zona TV / salón de uso compartido, Enchufe cerca de la cama, Bañera o ducha, Español, Habitaciones sin humo, Vistas al jardín, Acceso a pisos superiores solo mediante escaleras, Papel higiénico, Muy buen desayuno, Zona de cocina, Ropa de cama, Información turística, Parking en un garaje, Perchero, Traslado aeropuerto, WiFi gratis, Tetera / cafetera, Toallas, Microondas, Parking gratis, Vistas a la ciudad, Zona de comedor, Inglés, Lavavajillas, Toda la unidad en la planta baja, Vistas a la montaña, Zona de comedor exterior, TV, Suelo de madera o parquet, Nevera, Tostadora, Armario, Servicio de despertador, Caja fuerte, Adaptado personas de movilidad reducida, Juegos de mesa / puzles",Pucón,Chile,"El Hostal Buena Tierra, situado a 13 km del centro de esquí de Pucón y la catarata Ojos del Caburgua, ofrece alojamiento en Pucón. Está a 17 km del volcán Villarrica y a 9 km del parque nacional de Villarrica. El establecimiento queda a 22 km de las termas de Menetúe.

Las habitaciones del Hostal Buena Tierra tienen TV de pantalla plana, vistas a las montañas y baño privado con bañera o ducha y artículos de aseo gratuitos. También disponen de escritorio.

El establecimiento sirve un desayuno continental.

En el Hostal Buena Tierra hay un centro de negocios. El personal de la recepción 24 horas habla inglés y español.

El lago Villarrica se encuentra a 400 metros del hotel. El alojamiento queda a 70 km del aeropuerto internacional La Araucanía."
Selina Plaza Pucón,US$25,"8,2",Muy bien,952,https://cf.bstatic.com/xdata/images/hotel/max1024x768/275147987.webp?k=d409c1a19cbf776aee6c3a5aa607787d9ca9dd69b0b8b32ddec0bfc60ad1df78&o=,https://www.booking.com/hotel/cl/la-posada-plaza-pucon.es.html?aid=2410095,"Recepción 24 horas, Tumbonas/sillas de playa, Happy hour, Piscina al aire libre, Masaje de cuello, Prohibido fumar en todo el alojamiento, Servicio de habitaciones, Cámaras de seguridad fuera del alojamiento, Detectores de humo, Personal de animación, Karaoke, Guardaequipaje, Calefacción, Instalaciones de spa, Masaje de cabeza, Chimenea exterior, Spa y centro de bienestar, Vino / champán, Cocina compartida, Aire acondicionado, Sombrillas, Extintores, Portugués, Supermercado pequeño en el alojamiento, Barbacoa, Silla de masajes, Discoteca / DJ, Zona TV / salón de uso compartido, Habitaciones familiares, Cámaras de seguridad en las zonas comunitarias, Tarjeta de acceso, Servicio de lavandería, Habitaciones sin humo, Juegos de mesa / puzles, Lavamanos más bajo, Clases de yoga, Restaurante, Español, Ropa de cama, Información turística, Masaje de manos, Tour o clase sobre cultura local, Bar, Masaje corporal completo, Masaje de pies, Adaptado para sillas de ruedas, Masajes, Música / espectáculos en directo, WiFi gratis, Cafetería en el alojamiento, Menú para niños, Noches de cine, WC con barras de apoyo, Zona de pícnic, Parking gratis, Entretenimiento nocturno, Taquillas, De temporada, Mobiliario exterior, Inglés, Terraza / solárium, Para todas las edades, Proporciona factura, WC elevado, Buen desayuno, Alquiler de bicicletas, Jardín, Baños públicos, Adaptado personas de movilidad reducida, Snack-bar, Masaje de espalda",Pucón,Chile,"Selina Plaza Pucón está en Pucón, a 16 km de Pucón Ski, y dispone de alojamiento con piscina de temporada al aire libre, parking privado gratis, jardín y salón de uso común. Este alojamiento ofrece restaurante, cocina compartida y servicio de habitaciones, además de wifi gratis. El alojamiento ofrece ocio nocturno y recepción 24 horas.

Todas las habitaciones tienen ropa de cama.

El hotel ofrece terraza solárium.

Ojos del Caburgua está a 22 km del alojamiento, y Parque Nacional Huerquehue está a 35 km. El aeropuerto (Aeropuerto internacional La Araucanía) está a 83 km."
Hostal Pucon Sur,US$61,"9,0",Fantástico,428,https://cf.bstatic.com/xdata/images/hotel/max1024x768/361135834.webp?k=e58275a2c467942f4fd509b128cb83932aaa6e62b96cb984b50bc343fa01bd41&o=,https://www.booking.com/hotel/cl/hostal-pucon-sur.es.html?aid=2410095,"Recepción 24 horas, Registro de entrada y salida exprés, WC, TV de pantalla plana, Servicio de traslado, Happy hour, Baño privado, Prohibido fumar en todo el alojamiento, Servicio de habitaciones, Pesca, Cámaras de seguridad fuera del alojamiento, Detectores de humo, Almuerzos para llevar, Guardaequipaje, Calefacción, Registro de entrada / salida privado, Artículos de aseo gratis, Servicio de entrega de comestibles, Vino / champán, Servicio de conserjería, Sombrillas, Canales por cable, Baños públicos, Extintores, Zona de fumadores, Fax / fotocopiadora, Supermercado pequeño en el alojamiento, Máquina expendedora (aperitivos), Portugués, Seguridad 24 horas, Pediluvio, Cámaras de seguridad en las zonas comunitarias, Zona TV / salón de uso compartido, Habitaciones familiares, Enchufe cerca de la cama, Ducha, Bañera o ducha, Ciclismo, Habitaciones sin humo, Desayuno fabuloso, Juegos de mesa / puzles, Papel higiénico, Restaurante, Servicio de lavandería, Ropa de cama, Información turística, Español, Bar, Máquina expendedora (bebidas), Servicio de limpieza diario, Alarma de seguridad, WiFi gratis, Patio, Cafetería en el alojamiento, Menú para niños, Parking gratis, Eventos deportivos en directo (emisión), Mobiliario exterior, Inglés, Proporciona factura, TV, Terraza, Alquiler de bicicletas, Llave de acceso, Caja fuerte, Secador de pelo",Pucón,Chile,"El Hostal Pucon Sur ofrece alojamiento en Pucón, a 3 calles de la terminal de autobuses de Turbus. Hay conexión WiFi gratuita.

Las habitaciones cuentan con TV por cable, baño privado y zona de estar al aire libre. Incluye un desayuno buffet diario.

El Hostal Pucon Sur cuenta con recepción 24 horas, mostrador de información turística y consigna de equipaje. Hay aparcamiento gratuito.

El Hostal Pucon Sur se encuentra a 10 calles del lago Villarrica y a 14 km del volcán Villarrica."
Hotel Cumbres del Sur,US$120,"8,1",Muy bien,2.389,https://cf.bstatic.com/xdata/images/hotel/max1024x768/209178613.webp?k=8128db2515b5d97d5d75bebb66d8dda6b07992e9e2f4eee168624f396c6872f2&o=,https://www.booking.com/hotel/cl/vientos-del-sur-puelche.es.html?aid=2410095,"Recepción 24 horas, WC, TV de pantalla plana, Piscina al aire libre, Baño privado, Prohibido fumar en todo el alojamiento, Cámaras de seguridad fuera del alojamiento, Piscina privada, Guardaequipaje, Calefacción, Artículos de aseo gratis, Aire acondicionado, Sombrillas, Canales por cable, Ventilador, Baños públicos, Extintores, Zona de fumadores, Seguridad 24 horas, Cámaras de seguridad en las zonas comunitarias, Plancha para ropa, Habitaciones familiares, Enchufe cerca de la cama, Ducha, Bañera o ducha, Servicio de lavandería, Habitaciones sin humo, Español, Acceso a pisos superiores solo mediante escaleras, Papel higiénico, Muy buen desayuno, Ropa de cama, Información turística, Horario de apertura, Perchero, Toallas de playa/piscina, Traslado aeropuerto, Adaptado para sillas de ruedas, Servicio de limpieza diario, Alarma de seguridad, WiFi gratis, Aseo adicional, Canales vía satélite, Cafetería en el alojamiento, Juguetes para la piscina, Toallas, WC con barras de apoyo, De temporada, Parking gratis, Utensilios de planchado, Zona poco profunda, Valla alrededor de la piscina, Para todas las edades, Proporciona factura, Terraza, Toallas / sábanas (por un suplemento), Armario, Servicio de despertador, Caja fuerte, Adaptado personas de movilidad reducida, Secador de pelo",Pucón,Chile,"El Hotel Cumbres del Sur ofrece alojamiento con wifi gratuita en el centro de Pucón, a solo 850 metros del lago Villarrica y a 1 calle de la calle principal. Se sirve un desayuno buffet gratuito a diario. El aparcamiento privado gratuito se halla a 200 metros del hotel.

Todas las habitaciones del Hotel Cumbres del Sur presentan una decoración que fusiona el mobiliario rústico con el elegante. Disponen de TV de pantalla plana, vistas a los alrededores y baño privado con ducha o bañera. Se proporcionan toallas y ropa de cama.

El Hotel Cumbres del Sur dispone de un salón común y de recepción las 24 horas con servicio de información turística.

El Hotel Cumbres del Sur se halla a 25 minutos de los baños termales más cercanos El establecimiento se encuentra a 5 km del parque nacional Villarrica."
Lucky's Hostel,US$26,"9,7",Excepcional,652,https://cf.bstatic.com/xdata/images/hotel/max1024x768/120328367.webp?k=0f9aa3913506ace315795ed77c88080268cb31808652aaf91bb146d7cfd294dd&o=,https://www.booking.com/hotel/cl/lucky-39-s-hostel.es.html?aid=2410095,"WC, Servicio de traslado, Servicio de habitaciones, Equitación, Sala de juegos, Guardaequipaje, Calefacción, Desayuno excepcional, Registro de entrada / salida privado, Vino / champán, Cocina compartida, Aire acondicionado, Extintores, Zona de fumadores, Barbacoa, Seguridad 24 horas, Cámaras de seguridad en las zonas comunitarias, Zona TV / salón de uso compartido, Habitaciones familiares, Enchufe cerca de la cama, Ducha, Servicio de lavandería, Habitaciones sin humo, Español, Ping pong, Papel higiénico, Boles para mascotas, Ropa de cama, Información turística, Alemán, Perchero, Traslado aeropuerto, Esquí, Servicio de limpieza diario, Servicio de planchado, WiFi gratis, Habitaciones hipoalergénicas, Zona de pícnic, Parking gratis, Taquillas, Mobiliario exterior, Inglés, Terraza / solárium, Proporciona factura, Terraza, Llave de acceso, Jardín, Libros, DVD o música para niños, Escuela de esquí, Juegos de mesa / puzles",Pucón,Chile,"El Lucky's Hostel, situado en Pucón, tiene zona de barbacoa, terraza y WiFi gratuita en todas sus instalaciones. El establecimiento queda a 17 km de la estación de esquí de Pucón, de la catarata Ojos del Caburgua y del volcán Villarrica.

Las habitaciones cuentan con baño compartido y hay una habitación doble con baño privado. Las habitaciones compartidas tienen taquillas.

El hotel sirve un desayuno americano a diario.

En el establecimiento hay un jardín grande.

El Lucky's Hostel queda a 9 km del parque nacional de Villarrica y del lago Villarrica."
Hotel Inti Kuyen Plaza,US$104,"8,7",Fabuloso,262,https://cf.bstatic.com/xdata/images/hotel/max1024x768/521505631.webp?k=f3a17e58af0adb76ac4b1e984549c752b41b1f1c644061e8da1c0ea91d0c98cb&o=,https://www.booking.com/hotel/cl/huincahue.es.html?aid=2410095,"Zona de estar, Recepción 24 horas, WC, Vestidor, Piscina al aire libre, Baño privado, Servicio de habitaciones, Calefacción, Artículos de aseo gratis, Barandillas de seguridad para bebés, Sauna, Aire acondicionado, Tetera/cafetera en todas las habitaciones, Canales por cable, Hipoalergénico, Cafetera, Bañera de hidromasaje / jacuzzi, Hervidor eléctrico, Desayuno en la habitación, Teléfono, Utensilios de cocina, Habitaciones familiares, Enchufe cerca de la cama, Ducha, Servicio de lavandería, Habitaciones sin humo, Desayuno fabuloso, Vistas al jardín, Español, Ropa de cama, Perchero, Traslado aeropuerto, Abierta todo el año, WiFi gratis, Aseo adicional, Canales vía satélite, Tetera / cafetera, Toallas, Microondas, Parking gratis, Inglés, TV, Terraza, Toallas / sábanas (por un suplemento), Nevera, Suelo de madera o parquet, Jardín, Armario, Gimnasio, Servicio de despertador, Caja fuerte, Productos de limpieza, Secador de pelo",Pucón,Chile,"El Hotel Inti Kuyen Plaza ofrece alojamiento en Pucón, frente a la plaza principal y el casino. El acceso al lago Villarrica está a solo 2 calles. Hay WiFi gratuita en todas las instalaciones y habitaciones con aire acondicionado.

El Hotel Inti Kuyen Plaza ofrece 15 habitaciones. Algunas habitaciones tienen vistas a la plaza principal y otras, al volcán y al jardín interior. Todos los alojamientos cuentan con TV vía satélite, minibar, microondas, hervidor eléctrico y té y café gratuitos. También incluyen caja fuerte.

El desayuno continental está incluido y se puede tomar en la cafetería o en el dormitorio. Hay una piscina exterior y un jardín. El Hotel Inti Kuyen Plaza también incluye bañeras de hidromasaje, instalaciones de fitness, sala de masajes y servicio de lavandería. Hay aparcamiento privado. El establecimiento alberga una cafetería y un bar.

actualmente tenemos solo 13 habitaciones contamos con estacionamiento privado sujeto a disponibilidad estamos en pleno centro frente a la plaza principal"
Ruka Pucón Hostel,US$63,"9,3",Fantástico,72,https://cf.bstatic.com/xdata/images/hotel/max1024x768/449764268.webp?k=d48ea0090852ed2d0de7842c5c50902569442ee923e26265facc854d48b9b475&o=,https://www.booking.com/hotel/cl/ruka-pucon-hostel.es.html?aid=2410095,"Zona de estar, WC, Tours a pie, Servicio de traslado, Minibar, Masaje de cuello, Prohibido fumar en todo el alojamiento, Horno, Tours en bici, Minigolf, Pesca, Salas de reuniones / banquetes, Cámaras de seguridad fuera del alojamiento, Sala de juegos, Cocina, Calefacción, Registro de entrada / salida privado, Masaje de cabeza, Cocina compartida, Tetera/cafetera en todas las habitaciones, Wifi rápida gratis (154 Mbps), Extintores, Supermercado pequeño en el alojamiento, Barbacoa, Zona de fumadores, Portugués, Seguridad 24 horas, Mesa de comedor, Utensilios de cocina, Cámaras de seguridad en las zonas comunitarias, Zona TV / salón de uso compartido, Habitaciones familiares, Enchufe cerca de la cama, Ducha, Bañera o ducha, Ciclismo, Habitaciones sin humo, Juegos de mesa / puzles, Español, Papel higiénico, Información turística, Masaje de manos, Parking en un garaje, Tour o clase sobre cultura local, Masaje corporal completo, Traslado aeropuerto, Piragüismo, Masajes, Música / espectáculos en directo, Tetera / cafetera, Toallas, Clases de cocina, Zona de pícnic, Parking gratis, Microondas, Ruta de bares, Cenas temáticas, Mobiliario exterior, Vistas a la ciudad, Zona de comedor, Inglés, Senderismo, Proporciona factura, Zona de comedor exterior, Terraza, Cambio de moneda, Toallas / sábanas (por un suplemento), Nevera, Alquiler de bicicletas, Jardín, Llave de acceso, Armario, Snack-bar, Masaje de espalda",Pucón,Chile,"El Ruka Pucón Hostel ofrece habitaciones cómodas con baño privado o compartido en la población de Pucón, a solo 15 minutos a pie de la zona centro y a 20 minutos a pie de la playa. Hay conexión Wi-Fi gratuita.


El Ruka Pucón Hostel cuenta con cocina y salón compartidos.

El establecimiento se encuentra a 30 km del volcán Villarrica y a 400 metros de la estación de autobús de Tur y proporciona aparcamiento privado gratuito."
Rangi Pucon,US$115,"8,0",Muy bien,443,https://cf.bstatic.com/xdata/images/hotel/max1024x768/270363150.webp?k=dc0744abea5d90c7e13d7f17314134712faa1fb963594891a4521699136bf05c&o=,https://www.booking.com/hotel/cl/rangi-pucon.es.html?aid=2410095,"WC, TV de pantalla plana, Baño privado, Prohibido fumar en todo el alojamiento, Servicio de habitaciones, Guardaequipaje, Calefacción, Artículos de aseo gratis, Aire acondicionado, Canales por cable, Teléfono, Habitaciones familiares, Ducha, Español, Habitaciones sin humo, Ropa de cama, Desayuno, Vistas, Servicio de limpieza diario, WiFi gratis, Cafetería en el alojamiento, Toallas, Vistas a la ciudad, Proporciona factura, Terraza, Armario, Servicio de despertador, Caja fuerte, Secador de pelo",Pucón,Chile,"El Rangi Pucon ofrece alojamiento en Pucón. Hay WiFi gratuita.

Todas las habitaciones tienen aire acondicionado, TV por cable y baño privado. La tarifa incluye el desayuno todos los días.

El Rangi Pucon tiene una terraza. mostrador de información turística, consigna de equipaje y servicio de planchado. No hay ascensor.

El Rangi Pucon está a 1 calle del casino Enjoy, a 2 calles del lago Villarrica y a 30 minutos en coche de la estación de esquí de Pucón."
Hostal Quillelhue,US$26,"8,3",Muy bien,252,https://cf.bstatic.com/xdata/images/hotel/max1024x768/379393828.webp?k=f92706dfc6a43cbe8094f8cc2c89bb05c01e0cd76fe8201f5114708daf7d86f2&o=,https://www.booking.com/hotel/cl/hostal-quillelhue-cautin.es.html?aid=2410095,"Piscina al aire libre, Prohibido fumar en todo el alojamiento, Calefacción, Cocina compartida, Extintores, Pediluvio, Zona TV / salón de uso compartido, Habitaciones familiares, Servicio de lavandería, Habitaciones sin humo, Desayuno fabuloso, Español, De temporada, Parking gratis, Mobiliario exterior, Inglés, Para todas las edades, Proporciona factura, Terraza, Jardín",Pucón,Chile,"Hostal Quillelhue se encuentra en Pucón, a 17 km de Pucón Ski, y ofrece alojamiento con piscina de temporada al aire libre, parking privado gratis, jardín y salón de uso común. Este alojamiento, que cuenta con cocina compartida, también ofrece terraza. Algunas habitaciones del alojamiento incluyen un balcón con vistas a la montaña.

Ojos del Caburgua está a 19 km del alojamiento, y Parque Nacional Huerquehue está a 32 km. El aeropuerto más cercano (Aeropuerto internacional La Araucanía) está a 84 km del alojamiento."
Complejo Kari Mapu Park,US$143,"9,2",Fantástico,37,https://cf.bstatic.com/xdata/images/hotel/max1024x768/422855234.webp?k=b987a02ebe11f5b524c9e40fc003fc7a6782f95fe78ddfd6c58228ab27fb6f58&o=,https://www.booking.com/hotel/cl/kari-mapu-park.es.html?aid=2410095,"Zona de estar, WC, Servicio de habitaciones, Horno, Calefacción, Artículos de aseo gratis, Masaje de cabeza, Mesa de comedor, Habitaciones familiares, Enchufe cerca de la cama, Español, Suelo de baldosa / mármol, Papel higiénico, Ropa de cama, Información turística, Adaptado para sillas de ruedas, Servicio de limpieza diario, Masajes, Tetera / cafetera, Microondas, Parking gratis, Paquetes de spa / bienestar, Zona de comedor exterior, TV, Alquiler de bicicletas, Adaptado personas de movilidad reducida, Registro de entrada y salida exprés, Zona de spa / relajación, Piscina al aire libre, Pesca, Salas de reuniones / banquetes, Solárium, Sala de juegos, Catalán, Cocina, Tetera/cafetera en todas las habitaciones, Hipoalergénico, Hervidor eléctrico, Radio, Piscina con vistas, Baño al aire libre, Francés, Alarma de seguridad, Juguetes para la piscina, Equipamiento de juegos para exterior, Mobiliario exterior, Toda la unidad en la planta baja, Nevera, Jardín, Fogones, Libros, DVD o música para niños, Recepción 24 horas, Zona de juegos para niños, Tours a pie, Masaje de cuello, Baño privado, Habitaciones insonorizadas, Sombrillas, Servicio de conserjería, Zona de fumadores, Supermercado pequeño en el alojamiento, Desayuno en la habitación, Seguridad 24 horas, Utensilios de cocina, Ducha, Zona de cocina, Trona, Masaje de manos, Masaje corporal completo, Masaje de pies, Habitaciones hipoalergénicas, Toallas, Zona de comedor, Terraza / solárium, Senderismo, Vistas a la montaña, Suelo de madera o parquet, Bañera de hidromasaje / jacuzzi, Juegos de mesa / puzles, Masaje de espalda, Tumbonas/sillas de playa, Piscina infantil, Guardaequipaje, Entrada privada, Canales por cable, Extintores, Barbacoa, Bañera o ducha, Servicio de lavandería, Habitaciones sin humo, Vistas al jardín, Desayuno, Perchero, Vistas, Chimenea, Patio, WC con barras de apoyo, Sofá, De temporada, Zona poco profunda, Inglés, Centro de negocios, Proporciona factura, Insonorización, Terraza, Llave de acceso, Tostadora, Armario",Pucón,Chile,"El Complejo Kari Mapu Park está en los Andes, rodeado de bosques, lagos y volcanes. El establecimiento se encuentra en un bosque precioso de 4 hectáreas, a orillas del río Liucura.

Los bungalows del Complejo Kari Mapu Park están completamente equipados y disponen de ventanales con aislante térmico, tejado ajardinado, baño privado, sala de estar amplia con cocina y ropa de cama. Hay servicio de habitaciones.

Los huéspedes podrán nadar en la piscina o practicar pesca, senderismo, equitación, rafting y deportes acuáticos en el lago.

El Complejo Kari Mapu Park tiene aparcamiento privado gratuito y está a 15 km de Pucón, a 120 km del aeropuerto de Temuco y a 780 km de la ciudad de Santiago."
