hotel,price,score,avg_review,reviews_count,image_links,hotel_url,popular_facilities,city,country,description
RUBENYAN GUEST HOUSE,US$25,"9,8",Excepcional,58,https://cf.bstatic.com/xdata/images/hotel/max1024x768/499776919.webp?k=28bb14267fb183fa94abefc03def6b2aa8981893b34701ef1ef0c4ab439f9974&o=,https://www.booking.com/hotel/am/rubenyan-guest-house.es.html?aid=2410095,"Ruso, Ducha, Productos de limpieza, Desayuno, Jardín, Papel higiénico, Bañera o ducha, Zapatillas, Escritorio, Secador de pelo, Tetera / cafetera, Prohibido fumar en todo el alojamiento, Calefacción, Artículos de aseo gratis, Cocina, Aire acondicionado, Armenio, WiFi gratis, Tetera/cafetera en todas las habitaciones, Nevera, Zona de comedor, Cafetería en el alojamiento, Servicio de entrega de comestibles, Mosquitera, Utensilios de planchado, Salas de reuniones / banquetes, Capilla, Parking en la calle, Servicio de limpieza diario, Enchufe cerca de la cama, Suelo de baldosa / mármol, Almuerzos para llevar, Habitaciones familiares, Toallas, Lavadora, Club infantil, Traslado aeropuerto, Utensilios de cocina, Ventilador, Habitaciones sin humo, Cocina compartida, Microondas, Tendedero, Supermercado pequeño en el alojamiento, Parking gratis, Cámaras de seguridad fuera del alojamiento, Cambio de moneda, Servicio de traslado, Toda la unidad en la planta baja",Masis,Armenia,"RUBENYAN GUEST HOUSE se encuentra en Artashat, a 31 km de Plaza de la República y a 32 km de Teatro de la Ópera y el Ballet de Armenia. Ofrece alojamiento con jardín y wifi gratis en todo el alojamiento, además de parking privado gratis. El alojamiento está a 35 km de Catedral de Ejmiatsin, a 29 km de Yerevan Train Station y a 31 km de Erebuni Fortress. El alojamiento ofrece cocina compartida y cambio de moneda.

En el hostal o pensión, cada habitación tiene escritorio. Las habitaciones cuentan con nevera.

Blue Mosque está a 31 km del alojamiento, y Saint Gregory the Illuminator Cathedral está a 31 km. El aeropuerto (Aeropuerto Internacional de Zvartnots) está a 31 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto."
Guest House,US$55,ver...,,ver...,https://cf.bstatic.com/xdata/images/hotel/max1024x768/474372037.webp?k=4ed5d118c82d3aef6a8758ec22ea736cf4fc1f324834d6d1dbf11d093eab00c6&o=,https://www.booking.com/hotel/am/guest-house-masis.es.html?aid=2410095,"Zona de estar, Ducha, Ruso, TV de pantalla plana, Balcón, Jardín, Alemán, Papel higiénico, Bidet, Entrada privada, Zapatillas, Escritorio, Secador de pelo, Caja fuerte, Prohibido fumar en todo el alojamiento, Calefacción, Artículos de aseo gratis, Vistas a la ciudad, Aire acondicionado, Armenio, WiFi gratis, Nevera, Zona de comedor, Francés, Bar, Mesa de comedor, Bañera de hidromasaje / jacuzzi, Baño privado, Habitaciones familiares, Toallas, Albornoz, Inglés, Utensilios de cocina, Vistas, Armario, Habitaciones sin humo, Sofá, Parking gratis, Hervidor eléctrico, WC, Ropa de cama",Masis,Armenia,"Guest House está en Masis, a 18 km de Plaza de la República, y dispone de jardín, habitaciones libres de humo, wifi gratis en todo el alojamiento y bar. El alojamiento está a unos 18 km de Catedral de Ejmiatsin, a 19 km de Teatro de la Ópera y el Ballet de Armenia y a 16 km de Yerevan Train Station. Erebuni Fortress está a 17 km del hostal o pensión y Blue Mosque, a 17 km.

En el hostal o pensión, las habitaciones están equipadas con aire acondicionado, escritorio, balcón con vistas a la ciudad, baño privado, TV de pantalla plana, ropa de cama y toallas. Las unidades cuentan con nevera.

Saint Gregory the Illuminator Cathedral está a 18 km del alojamiento, y Museo Sergei Parajanov está a 18 km. El aeropuerto más cercano (Aeropuerto Internacional de Zvartnots) está a 14 km."
House close to Yerevan,US$32,ver...,,ver...,https://cf.bstatic.com/xdata/images/hotel/max1024x768/529696271.webp?k=50f9aff6bc924fdc761e65495191d2be86f34bd61bf48bb16fb666805994434c&o=,https://www.booking.com/hotel/am/house-close-to-yerevan.es.html?aid=2410095,"Ruso, TV de pantalla plana, Prohibido fumar en todo el alojamiento, Balcón, Parking gratis, Calefacción, Cocina, Inglés, WiFi gratis, Lavadora, Vistas",Masis,Armenia,"House close to Yerevan se encuentra en Masis y ofrece alojamiento a 18 km de Teatro de la Ópera y el Ballet de Armenia, a 18 km de Catedral de Ejmiatsin y a 15 km de Yerevan Train Station. El alojamiento está a 16 km de Plaza de la República y ofrece parking privado en el propio alojamiento y wifi gratis.

El apartamento dispone de balcón, 2 dormitorios, sala de estar y cocina bien equipada. Se ofrece TV de pantalla plana.

Saint Gregory the Illuminator Cathedral está a 16 km del alojamiento, y Blue Mosque está a 16 km. El aeropuerto más cercano (Aeropuerto Internacional de Zvartnots) está a 14 km del alojamiento."
Apex rest house,US$23,"9,4",Fantástico,169,https://cf.bstatic.com/xdata/images/hotel/max1024x768/394944509.webp?k=93294b623f2ca74fc085d6d66b974365c6394da318d46408ae8ff986b6c0f373&o=,https://www.booking.com/hotel/am/holiday-home-on-9th-street.es.html?aid=2410095,"Ruso, Ducha, Terraza, Vistas a la piscina, Balcón, Jardín, Zona TV / salón de uso compartido, 2 piscinas, Zona de pícnic, Cámaras de seguridad en las zonas comunitarias, Solo para adultos, Papel higiénico, Chimenea exterior, Bañera o ducha, Sauna, Vistas a un patio interior, Servicio de lavandería, Vistas a la montaña, De temporada, Artículos de aseo gratis, Aire acondicionado, Armenio, WiFi gratis, Nevera, Barbacoa, Zona de fumadores, Mosquitera, Patio, Desayuno excepcional, Bañera de hidromasaje / jacuzzi, Baño privado, Enchufe cerca de la cama, Suelo de baldosa / mármol, Llave de acceso, Habitaciones familiares, Toallas, Inglés, Ping pong, Traslado aeropuerto, Piscina climatizada, Vistas, Terraza / solárium, Mobiliario exterior, Armario, Vistas al jardín, Habitaciones sin humo, Cocina compartida, Horario de apertura, Parking privado, Zona poco profunda, Tumbonas/sillas de playa, Cámaras de seguridad fuera del alojamiento, WC, Toallas de playa/piscina, Fax / fotocopiadora, Servicio de traslado, Ropa de cama, Para todas las edades",Masis,Armenia,"Apex rest house está en Ereván y ofrece vistas a la montaña, piscina de temporada al aire libre, jardín, salón de uso común y terraza. La casa o chalet ofrece wifi y parking privado, ambos gratis.

Hay un baño privado totalmente equipado con ducha y artículos de aseo gratuitos.

Plaza de la República está a 15 km del alojamiento, y Teatro de la Ópera y el Ballet de Armenia está a 16 km. El aeropuerto más cercano (Aeropuerto Internacional de Zvartnots) está a 15 km del alojamiento, que ofrece servicio de traslado de pago para ir o volver del aeropuerto."
Continental Hotel Complex,US$45,"7,9",Bien,20,https://cf.bstatic.com/xdata/images/hotel/max1024x768/498890422.webp?k=7ab67bbcb10e74149650f6f7366ba67d98280d9fea7d536dffd1fdb4e040aa3e&o=,https://www.booking.com/hotel/am/continental-complex-yerevan1.es.html?aid=2410095,"Servicio de habitaciones, Ducha, Vestidor, Zona de estar, Servicio de limpieza en seco, Ruso, TV de pantalla plana, Recepción 24 horas, Perchero, Seguridad 24 horas, Acceso a pisos superiores solo mediante escaleras, Fruta, Cámaras de seguridad en las zonas comunitarias, Papel higiénico, Detector de monóxido de carbono, Acceso al salón executive, Vistas a un patio interior, Zapatillas, Escritorio, Secador de pelo, Tetera / cafetera, Servicio de lavandería, Plancha para ropa, Registro de entrada / salida privado, Extintores, TV, Artículos de aseo gratis, Vistas a la ciudad, Proporciona factura, Aire acondicionado, Calefacción, Armenio, WiFi gratis, Tetera/cafetera en todas las habitaciones, Nevera, Zona de comedor, Información turística, Servicio de planchado, Servicio de entrega de comestibles, Zona de fumadores, Habitaciones insonorizadas, Salas de reuniones / banquetes, Servicio de despertador / alarma, Mesa de comedor, Servicio de limpieza diario, Detectores de humo, Baño privado, Enchufe cerca de la cama, Llave de acceso, Suelo de baldosa / mármol, Almuerzos para llevar, Habitaciones familiares, Toallas, Teléfono, Inglés, Traslado aeropuerto, Servicio de conserjería, Vistas, Insonorización, Mobiliario exterior, Habitaciones sin humo, Menús para dietas especiales (bajo petición), Máquina expendedora (bebidas), Parking gratis, Hervidor eléctrico, Cámaras de seguridad fuera del alojamiento, WC, Vino / champán, Minibar, Utensilios de planchado, Registro de entrada y salida exprés, Servicio de traslado, Ropa de cama",Masis,Armenia,"Continental Hotel Complex está en Ereván, a 10 km de Plaza de la República, y ofrece vistas a la ciudad. El alojamiento se encuentra a 11 km de Teatro de la Ópera y el Ballet de Armenia, a 26 km de Catedral de Ejmiatsin y a 8,6 km de Yerevan Train Station. El alojamiento dispone de recepción 24 horas, traslado para ir o volver del aeropuerto, servicio de habitaciones y wifi gratis en todo el alojamiento.

En el hotel, todas las habitaciones están equipadas con escritorio. Las unidades del alojamiento tienen baño privado con ducha y artículos de aseo gratuitos, además de TV de pantalla plana y aire acondicionado. Algunas de las habitaciones ofrecen patio. En Continental Hotel Complex, cada habitación cuenta con ropa de cama y toallas.

Blue Mosque está a 10 km del alojamiento, y Saint Gregory the Illuminator Cathedral está a 10 km. El aeropuerto más cercano (Aeropuerto Internacional de Zvartnots) está a 13 km."
APEX Rest house of 10 rooms and pool,US$18,"9,5",Excepcional,53,https://cf.bstatic.com/xdata/images/hotel/max1024x768/514848018.webp?k=c5bbabdd8afd4f61539e850b64eb7007bf27456b5680080402e163fe4a652dfc&o=,https://www.booking.com/hotel/am/guest-house-of-5-rooms.es.html?aid=2410095,"Ruso, Ducha, Tour o clase sobre cultura local, Adecuada para niños, Terraza, Jardín, Perchero, Zona TV / salón de uso compartido, 2 piscinas, Zona de pícnic, Fruta, Solo para adultos, Papel higiénico, Chimenea exterior, Bañera o ducha, Sauna, Servicio de lavandería, Vistas a la montaña, Calefacción, De temporada, Artículos de aseo gratis, Aire acondicionado, Zona de comedor exterior, Armenio, WiFi gratis, Servicio de entrega de comestibles, Zona de fumadores, Mosquitera, Patio, Equipamiento de juegos para exterior, Desayuno excepcional, Llave de acceso, Baño privado, Enchufe cerca de la cama, Suelo de baldosa / mármol, Bañera de hidromasaje / jacuzzi, Habitaciones familiares, Toallas, Albornoz, Inglés, Ping pong, Traslado aeropuerto, Piscina climatizada, Muebles de exterior, Terraza / solárium, Habitaciones sin humo, Cocina compartida, Horario de apertura, Parking privado, Zona poco profunda, Cámaras de seguridad fuera del alojamiento, Tumbonas/sillas de playa, Piscina infantil, WC, Vino / champán, Toallas de playa/piscina, Fax / fotocopiadora, Servicio de traslado, Ropa de cama",Masis,Armenia,"APEX Rest house of 10 rooms and pool está en Ereván y ofrece vistas a la montaña, piscina de temporada al aire libre, jardín, salón de uso común y terraza. El bed and breakfast ofrece wifi y parking privado, ambos gratis.

Hay un baño privado con ducha y artículos de aseo gratuitos en cada unidad, además de albornoces.

APEX Rest house of 10 rooms and pool ofrece desayuno buffet o asiático.

Plaza de la República está a 15 km del alojamiento, y Teatro de la Ópera y el Ballet de Armenia está a 16 km. El aeropuerto (Aeropuerto Internacional de Zvartnots) está a 15 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto."
Ralina Restaurant and Hotel,US$55,"7,2",Bien,71,https://cf.bstatic.com/xdata/images/hotel/max1024x768/195333289.webp?k=da14588f436ad601ff478ff421fbc8fbd3020043d2ad48c01420197241051c80&o=,https://www.booking.com/hotel/am/ralina-restaurant.es.html?aid=2410095,"Ruso, Desayuno, TV de pantalla plana, Jardín, Menú para niños, Papel higiénico, Calefacción, TV, Aire acondicionado, Armenio, WiFi gratis, Sofá cama, Salas de reuniones / banquetes, Bar, Servicio de limpieza diario, Restaurante, Baño privado, Toallas, Teléfono, Inglés, Mobiliario exterior, Sofá, Parking gratis",Masis,Armenia,"Ralina Restaurant and Hotel, que cuenta con jardín, restaurante, bar y wifi gratis, se encuentra en Ararat, a 36 km de Plaza de la República y a 37 km de Teatro de la Ópera y el Ballet de Armenia. El alojamiento está a 40 km de Catedral de Ejmiatsin, a 34 km de Yerevan Train Station y a 36 km de Erebuni Fortress. Blue Mosque está a 36 km del hotel y Saint Gregory the Illuminator Cathedral, a 36 km.

Todas las unidades de este alojamiento están equipadas con TV de pantalla plana. En el hotel, todas las habitaciones cuentan con aire acondicionado y baño privado.

History Museum of Armenia está a 36 km del alojamiento, y Yerevan State University está a 38 km. El aeropuerto más cercano (Aeropuerto Internacional de Zvartnots) está a 36 km del alojamiento."
Continental New Hotel,US$31,10,Excepcional,1,https://cf.bstatic.com/xdata/images/hotel/max1024x768/521947162.webp?k=1541d30b21a0ece2fb666c52ae5bf65d47a4399f6ce4bd7bc8dc7fde04c998a8&o=,https://www.booking.com/hotel/am/continental-new.es.html?aid=2410095,"Servicio de habitaciones, Ducha, Ruso, Terraza, Recepción 24 horas, TV de pantalla plana, Perchero, Máquina expendedora (aperitivos), Zona TV / salón de uso compartido, Cajero automático en el hotel, Seguridad 24 horas, Acceso a pisos superiores solo mediante escaleras, Cámaras de seguridad en las zonas comunitarias, Papel higiénico, Detector de monóxido de carbono, Guardaequipaje, Acceso al salón executive, Vistas a un patio interior, Zapatillas, Escritorio, Secador de pelo, Cenas temáticas, Tetera / cafetera, Servicio de lavandería, Registro de entrada / salida privado, Prohibido fumar en todo el alojamiento, Extintores, Calefacción, Artículos de aseo gratis, Vistas a la ciudad, Entretenimiento nocturno, Proporciona factura, Aire acondicionado, Armenio, WiFi gratis, Nevera, Zona de comedor, Servicio de entrega de comestibles, Zona de fumadores, Habitaciones insonorizadas, Salas de reuniones / banquetes, Mesa de comedor, Servicio de limpieza diario, Restaurante, Detectores de humo, Baño privado, Llave de acceso, Almuerzos para llevar, Habitaciones familiares, Toallas, Albornoz, Inglés, Discoteca / DJ, Traslado aeropuerto, Vistas, Mobiliario exterior, Armario, Habitaciones sin humo, Menús para dietas especiales (bajo petición), Supermercado pequeño en el alojamiento, Parking gratis, Hervidor eléctrico, Cámaras de seguridad fuera del alojamiento, Máquina expendedora (bebidas), WC, Música / espectáculos en directo, Minibar, Servicio de traslado, Ropa de cama, Servicio de despertador",Masis,Armenia,"Continental New Hotel está en Ereván, a 12 km de Plaza de la República, y ofrece vistas a la ciudad. Este alojamiento, que tiene servicio de habitaciones, también ofrece restaurante y terraza. El alojamiento dispone de recepción 24 horas, traslado para ir o volver del aeropuerto, salón de uso común y wifi gratis en todo el alojamiento.

Las unidades están equipadas con aire acondicionado, nevera, minibar, hervidor, ducha, artículos de aseo gratuitos y escritorio. Todas las unidades tienen baño privado, secador de pelo y ropa de cama.

Teatro de la Ópera y el Ballet de Armenia está a 13 km del alojamiento, y Catedral de Ejmiatsin está a 23 km. El aeropuerto (Aeropuerto Internacional de Zvartnots) está a 12 km."
KangAr guest house,US$32,"9,6",Excepcional,54,https://cf.bstatic.com/xdata/images/hotel/max1024x768/323231618.webp?k=dd7f272f696ea2d6925291d20d164876844d3de93700ced095371aebfe5adae5&o=,https://www.booking.com/hotel/am/kangar-guest-house.es.html?aid=2410095,"Zona de estar, Ducha, Productos de limpieza, Ruso, Terraza, TV de pantalla plana, Jardín, Perchero, Toallas / sábanas (por un suplemento), Zona TV / salón de uso compartido, Peluquería / salón de belleza, Zona de pícnic, Cámaras de seguridad en las zonas comunitarias, Chimenea exterior, Guardaequipaje, Escritorio, Tetera / cafetera, Servicio de lavandería, Plancha para ropa, Registro de entrada / salida privado, Prohibido fumar en todo el alojamiento, Calefacción, TV, Cama plegable, Aire acondicionado, Armenio, WiFi gratis, Tetera/cafetera en todas las habitaciones, Aseo compartido, Barbacoa, Servicio de planchado, Zona de fumadores, Utensilios de planchado, Llave de acceso, Suelo de baldosa / mármol, Habitaciones familiares, Toallas, Inglés, Traslado aeropuerto, Utensilios de cocina, Armario, Habitaciones sin humo, Cocina compartida, Tendedero, Supermercado pequeño en el alojamiento, Parking gratis, Hervidor eléctrico, WC, Ropa de cama",Masis,Armenia,"KangAr guest house se encuentra en Ereván, a 8,8 km de Plaza de la República, y ofrece alojamiento con jardín, parking privado gratis, salón de uso común y terraza. Este alojamiento ofrece cocina compartida y guardaequipaje, además de wifi gratis en todo el alojamiento. Este alojamiento libre de humo está a 10 km de Teatro de la Ópera y el Ballet de Armenia.

En el hostal o pensión, cada habitación está equipada con armario y TV de pantalla plana. Las habitaciones de este alojamiento incluyen aire acondicionado y escritorio.

Catedral de Ejmiatsin está a 23 km del alojamiento, y Yerevan Train Station está a 7,4 km. El aeropuerto más cercano (Aeropuerto Internacional de Zvartnots) está a 10 km del alojamiento, que ofrece servicio de traslado de pago para ir o volver del aeropuerto."
Բնակարան վարձով տուն բնակարան,US$32,ver...,,ver...,https://cf.bstatic.com/xdata/images/hotel/max1024x768/520511347.webp?k=13d3796121d807418afbe5da0a80a56c508993fdd9beabf450635256a0bb53c3&o=,https://www.booking.com/hotel/am/bnakaran-vardzov-town-bnakaran.es.html?aid=2410095,"Ruso, Bañera de hidromasaje, TV de pantalla plana, Parking gratis, Calefacción, Zona de cocina, Aire acondicionado, Cocina, Inglés, WiFi gratis, Lavadora",Masis,Armenia,"Բնակարան վարձով տուն բնակարան, que tiene bañera de hidromasaje, está en Nor Kharberd. El alojamiento está a 11 km de Plaza de la República y ofrece parking privado en el propio alojamiento y wifi gratis.

Este apartamento de 1 dormitorio ofrece TV de pantalla plana, aire acondicionado y sala de estar. El alojamiento ofrece cocina.

Teatro de la Ópera y el Ballet de Armenia está a 12 km del alojamiento, y Catedral de Ejmiatsin está a 24 km. El aeropuerto (Aeropuerto Internacional de Zvartnots) está a 11 km."
