hotel,price,score,avg_review,reviews_count,image_links,hotel_url,popular_facilities,city,country,description
CABAÑAS LOMAS DE YECO,US$54,"8,0",Muy bien,1,https://cf.bstatic.com/xdata/images/hotel/max1024x768/518951535.webp?k=244c7b95f9c88359d37f05f579922f7788b6f4421093f0cde995585154ed6d3e&o=,https://www.booking.com/hotel/cl/cabanas-lomas-de-yeco.es.html?aid=2410095,"Playa, Lavadora, TV de pantalla plana, Canales vía satélite, Radio, Enchufe cerca de la cama, Zona privada de playa, Nevera, Jardín, Mantas eléctricas, Patio, Baño privado, Prohibido fumar en todo el alojamiento, Balcón, Parking gratis, Calefacción, Vistas al jardín, Habitaciones sin humo, Terraza, Hervidor eléctrico, Papel higiénico, Vistas a la montaña, Español, Mesa de comedor, Utensilios de cocina, Tetera / cafetera, Cocina, WC, Vistas, Canales por cable, Bañera o ducha, Bañera, Sofá, Zona de cocina",Valdivia,Chile,"CABAÑAS LOMAS DE YECO está en Valdivia y dispone de vistas al jardín, jardín, terraza y zona de playa privada.

Cada unidad dispone de balcón con vistas a la montaña, TV de pantalla plana vía satélite, cocina bien equipada y baño privado con bañera. También hay nevera y hervidor.

El aeropuerto (Aeropuerto Pichoy) está a 35 km."
Hotel Melillanca,US$93,"7,9",Bien,604,https://cf.bstatic.com/xdata/images/hotel/max1024x768/36081902.webp?k=07ab1d29873996550e8e9b71b9d1a5083acbcde6c9a9dce14f55b67dfb629e6b&o=,https://www.booking.com/hotel/cl/melillanca-valdivia.es.html?aid=2410095,"Buen desayuno, Escritorio, Ducha, Ascensor, Seguridad 24 horas, Inglés, Parking adaptado para personas de movilidad reducida, Jardín, Minibar, Información turística, Extintores, Secador de pelo, Baño privado, Bar, Prohibido fumar en todo el alojamiento, Parking gratis, Teléfono, Servicio de despertador, Calefacción, Fax / fotocopiadora, Habitaciones sin humo, Adaptado para sillas de ruedas, Cámaras de seguridad fuera del alojamiento, Caja fuerte, Papel higiénico, Español, Servicio de limpieza diario, Guardaequipaje, Tarjeta de acceso, WC, Aire acondicionado, Canales por cable, Habitaciones familiares, Recepción 24 horas, Restaurante, WiFi gratis, TV, Adaptado personas de movilidad reducida, Salas de reuniones / banquetes",Valdivia,Chile,"Está ubicado en el centro de Valdivia, a solo 2 calles de la plaza de la República, y ofrece aparcamiento y WiFi gratuitos. Las habitaciones del Melillanca son acogedoras.

Las habitaciones del Hotel Melillanca son confortables y disponen de mobiliario de madera, iluminación tenue y alfombras marrones con textura. Todos los alojamientos están equipados con TV por cable, minibar, calefacción y baño privado con secador de pelo.

Se sirve un desayuno buffet delicioso a diario con tarta de lima, tarta jugosa de chocolate y panecillos recién horneados. También se presta un servicio de habitaciones."
Epicentro Suites Apart Hotel - Valdivia,US$98,"9,1",Fantástico,78,https://cf.bstatic.com/xdata/images/hotel/max1024x768/469483847.webp?k=0f5a77e8c4aa0a52c3039dbef2baae91f6635f22b2444666d5d48cca3cb99e87&o=,https://www.booking.com/hotel/cl/epicentro-suites-apart-valdivia.es.html?aid=2410095,"Armario, Apartamento privado en edificio, TV de pantalla plana, Ducha, Ascensor, Tostadora, Fogones, Registro de entrada / salida privado, Perchero, Seguridad 24 horas, Detectores de humo, Nevera, Extintores, Horno, Toda la unidad accesible en silla de ruedas, Secador de pelo, Vistas a la ciudad, Baño privado, Prohibido fumar en todo el alojamiento, Toallas, Alarma de seguridad, Parking gratis, Calefacción, Ropa de cama, Acceso a pisos superiores en ascensor, Habitaciones sin humo, Hervidor eléctrico, Papel higiénico, Español, Mesa de comedor, Utensilios de cocina, Servicio de limpieza diario, Tetera / cafetera, Cocina, WC, Cámaras de seguridad en las zonas comunitarias, Zona de comedor, Microondas, Registro de entrada y salida exprés, Habitaciones familiares, Artículos de aseo gratis, Bañera o ducha, WiFi gratis, Adosado, TV, Zona de cocina, Proporciona factura",Valdivia,Chile,"Epicentro Suites Apart Hotel - Valdivia se encuentra en Valdivia y tiene vistas a la ciudad, wifi gratis y parking privado gratis.

El alojamiento está equipado con TV de pantalla plana y baño privado con ducha y artículos de aseo gratuitos. La cocina dispone de nevera, horno y microondas. También hay fogones, tostadora y hervidor.

El aeropuerto más cercano (Aeropuerto Pichoy) está a 26 km del alojamiento."
Hospedajes Roma,US$35,"8,9",Fabuloso,140,https://cf.bstatic.com/xdata/images/hotel/max1024x768/485123211.webp?k=1434ebd5ca2553394457b946e8010166c41c96592d869d413c39eaf29db4d792&o=,https://www.booking.com/hotel/cl/hospedajes-roma.es.html?aid=2410095,"Armario, TV de pantalla plana, Ducha, Lavavajillas, Nevera, Vistas a la ciudad, Prohibido fumar en todo el alojamiento, Toallas, Parking gratis, Calefacción, Baño compartido, Hervidor eléctrico, Papel higiénico, Español, Mesa de comedor, Utensilios de cocina, Cocina, WC, Zona de comedor, Microondas, Vistas, Artículos de aseo gratis, WiFi gratis, Zona de cocina",Valdivia,Chile,"Hospedajes Roma ofrece alojamiento en Valdivia. Hostal o pensión ofrece parking privado gratis y wifi gratis.

Todas las unidades de este alojamiento incluyen TV de pantalla plana y cocina. Las habitaciones del alojamiento tienen baño compartido con ducha y artículos de aseo gratuitos, y también tienen vistas a la ciudad. Todas las habitaciones cuentan con nevera.

El aeropuerto (Aeropuerto Pichoy) está a 26 km."
Kapai Hostel,US$22,"8,3",Muy bien,363,https://cf.bstatic.com/xdata/images/hotel/max1024x768/131010917.webp?k=e1ea683467a73a36626551af30c70462a24380072f3af534a63c74b7f41919e8&o=,https://www.booking.com/hotel/cl/kapai-hostel.es.html?aid=2410095,"Zona de juegos interior, Ducha, Registro de entrada / salida privado, Seguridad 24 horas, Mobiliario exterior, Detectores de humo, Parking adaptado para personas de movilidad reducida, Ruta de bares, Servicio de limpieza en seco, Jardín, Noches de cine, Información turística, Extintores, Zona de fumadores, Cocina compartida, Prohibido fumar en todo el alojamiento, Alarma de seguridad, Parking gratis, Calefacción, Fax / fotocopiadora, Habitaciones sin humo, Terraza, Entretenimiento nocturno, Tour o clase sobre cultura local, Español, Llave de acceso, Guardaequipaje, Juegos de mesa / puzles, Zona TV / salón de uso compartido, WC, Aire acondicionado, Habitaciones familiares, Recepción 24 horas, Servicio de lavandería, WiFi gratis, Servicio de conserjería, Eventos deportivos en directo (emisión), Proporciona factura",Valdivia,Chile,"Kapai Hostel se encuentra en Valdivia y dispone de jardín, salón de uso común, terraza y wifi gratis en todo el alojamiento. El alojamiento ofrece ocio nocturno y cocina compartida.

La recepción ofrece información sobre cómo y por dónde moverse en la zona.

El aeropuerto más cercano (Aeropuerto Pichoy) está a 26 km del alojamiento."
La Magia del Sur Valdivia,US$101,"7,6",Bien,171,https://cf.bstatic.com/xdata/images/hotel/max1024x768/479053511.webp?k=4768c77ed4fac9fb2fb93b5ebcdbaa1ccf72fa7b863eb9c9d8c9b57100fbf886&o=,https://www.booking.com/hotel/cl/alojamiento-central-valdivia1.es.html?aid=2410095,"Buen desayuno, TV de pantalla plana, Perchero, Inglés, Secador de pelo, Baño privado, Prohibido fumar en todo el alojamiento, Toallas, Parking gratis, Calefacción, Habitaciones sin humo, Acceso a pisos superiores solo mediante escaleras, Papel higiénico, Español, WC, Aire acondicionado, Habitaciones familiares, Bañera o ducha, WiFi gratis",Valdivia,Chile,"La Magia del Sur Valdivia dispone de alojamiento en Valdivia. El hotel tiene habitaciones familiares.

Las habitaciones del alojamiento tienen wifi gratis y baño privado con bañera o ducha y secador de pelo. En el hotel, cada habitación dispone de aire acondicionado y TV de pantalla plana.

En La Magia del Sur Valdivia se puede disfrutar de un desayuno buffet.

El aeropuerto (Aeropuerto Pichoy) está a 26 km."
HOSTAL VALDIVIA,US$29,"8,5",Muy bien,46,https://cf.bstatic.com/xdata/images/hotel/max1024x768/486336387.webp?k=0a8eddfdd47ba00ee1b06c3423f77d1fef89344f277a28d7d1c46f3ea19195ba&o=,https://www.booking.com/hotel/cl/hostal-valdivia-valdivia3.es.html?aid=2410095,"Servicio de habitaciones, Registro de entrada / salida privado, Perchero, Toallas / sábanas (por un suplemento), Extintores, Información turística, Cocina compartida, Prohibido fumar en todo el alojamiento, Toallas, Parking gratis, Calefacción, Fax / fotocopiadora, Cámaras de seguridad fuera del alojamiento, Español, Llave de acceso, Servicio de limpieza diario, Guardaequipaje, Juegos de mesa / puzles, Wifi buena gratis (49 Mbps), Cámaras de seguridad en las zonas comunitarias, Desayuno fantástico, Registro de entrada y salida exprés, Aire acondicionado, Servicio de lavandería, Proporciona factura",Valdivia,Chile,"HOSTAL VALDIVIA está en Valdivia. Este alojamiento ofrece cocina compartida y servicio de habitaciones, además de wifi gratisen todo el alojamiento. El alojamiento dispone de mostrador de información turística y guardaequipaje.

En el hostal o pensión se puede disfrutar de un desayuno continental.

El aeropuerto más cercano (Aeropuerto Pichoy) está a 26 km."
Cygnus Hostel,US$30,ver...,ver...,ver...,https://cf.bstatic.com/xdata/images/hotel/max1024x768/520163327.webp?k=604c7ac123b8cb71b16e5d3b0707ccec26b9527820ea440d6a6ae884404fbf88&o=,https://www.booking.com/hotel/cl/cygnus-hostel.es.html?aid=2410095,"Armario, Servicio de traslado, Traslado aeropuerto, Zona de juegos interior, Menús para dietas especiales (bajo petición), Servicio de habitaciones, Ducha, Suelo de madera o parquet, Zona de pícnic, Registro de entrada / salida privado, Seguridad 24 horas, Mobiliario exterior, Perchero, Enchufe cerca de la cama, Salas de reuniones / banquetes, Jardín, Información turística, Extintores, Zona de fumadores, Cocina compartida, Parking gratis, Ropa de cama, Terraza / solárium, Boles para mascotas, Terraza, Entretenimiento nocturno, Cámaras de seguridad fuera del alojamiento, Barbacoa, Papel higiénico, Tendedero, Español, Llave de acceso, Servicio de limpieza diario, Guardaequipaje, Música / espectáculos en directo, Juegos de mesa / puzles, Zona TV / salón de uso compartido, WC, Registro de entrada y salida exprés, Recepción 24 horas, Servicio de lavandería, Bañera, WiFi gratis, Canguro / servicios para niños",Valdivia,Chile,"Cygnus Hostel se encuentra en Valdivia y dispone de jardín, salón de uso común, terraza y wifi gratis en todo el alojamiento. Hay parking privado gratis y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto.

En el albergue, todas las habitaciones están equipadas con armario. Algunas habitaciones tienen cocina con nevera, microondas y fogones. Todas las unidades incluyen ropa de cama.

El personal de recepción siempre está dispuesto a ayudar.

El aeropuerto más cercano (Aeropuerto Pichoy) está a 26 km del alojamiento."
Kapai Departamentos de Turismo,US$67,"8,4",Muy bien,371,https://cf.bstatic.com/xdata/images/hotel/max1024x768/405196434.webp?k=0ca4b3e9872c1c8947e6128c4b3f3f3336e412e747d289f41809473055a3e9f2&o=,https://www.booking.com/hotel/cl/kapai-central-lodge.es.html?aid=2410095,"Armario, Parking privado, TV de pantalla plana, Perchero, Mobiliario exterior, Inglés, Nevera, Jardín, Horno, Extintores, Baño privado, Zona de fumadores, Toallas, Calefacción, Ropa de cama, Terraza / solárium, Terraza, Acceso a pisos superiores solo mediante escaleras, Cámaras de seguridad fuera del alojamiento, Hervidor eléctrico, Papel higiénico, Español, Mesa de comedor, Llave de acceso, Utensilios de cocina, Cocina, Cámaras de seguridad en las zonas comunitarias, Zona de comedor, Microondas, Zona de estar, Aire acondicionado, Canales por cable, Habitaciones familiares, Servicio de lavandería, Adosado, WiFi gratis, TV, Zona de cocina, Proporciona factura",Valdivia,Chile,"El Kapai Departamentos de Turismo está situado en Valdivia, a solo 1,1 km del mercado fluvial de la ciudad, y ofrece jardín y terraza. Hay WiFi gratuita en todas las instalaciones y aparcamiento privado gratuito.

Los alojamientos disponen de TV de pantalla plana por cable. Algunos tienen zona de salón comedor. La cocina está equipada con horno, nevera, tostadora, fogones y hervidor. Las toallas y la ropa de cama se cambian cada 5 días.

Los propietarios del Kapai Departamentos de Turismo proporcionan información turística. Los propietarios hablan español, inglés y portugués.

En la zona hay varias reservas naturales y parques nacionales. El más cercano está a unos 13 km.

El aeropuerto internacional de La Auracanía es el más cercano y está ubicado a 154 km, o a 1 hora y 48 minutos en coche."
Hotel Diego de Almagro Valdivia,US$100,"7,7",Bien,2.128,https://cf.bstatic.com/xdata/images/hotel/max1024x768/441503073.webp?k=085a58f0a60739be47746c2d7292a09d499015c2a0893ff4ee84f46514f9a33d&o=,https://www.booking.com/hotel/cl/diego-de-almagro-valdivia.es.html?aid=2410095,"Armario, Buen desayuno, Cafetería en el alojamiento, TV de pantalla plana, Escritorio, Canales vía satélite, Ducha, Ascensor, Inglés, Enchufe cerca de la cama, Parking adaptado para personas de movilidad reducida, Parking en la calle, Minibar, Extintores, Secador de pelo, WC con barras de apoyo, Baño privado, Bar, Prohibido fumar en todo el alojamiento, Abierta todo el año, Toallas, Parking gratis, Teléfono, Calefacción, Ropa de cama, Servicio de planchado, Adaptado para sillas de ruedas, Habitaciones insonorizadas, Caja fuerte, Papel higiénico, Español, Servicio de limpieza diario, Servicio de entrega de comestibles, Guardaequipaje, Insonorización, Centro de negocios, Tarjeta de acceso, WC, Tumbonas/sillas de playa, Recepción 24 horas, Servicio de lavandería, Restaurante, Piscina interior, Bañera, WiFi gratis, TV, Adaptado personas de movilidad reducida, Salas de reuniones / banquetes",Valdivia,Chile,"El Hotel Diego de Almagro Valdivia ofrece alojamiento y sauna en la ciudad de Valdivia, a orillas del río Calle Calle.

Todas las habitaciones están bien equipadas con TV de pantalla plana vía satélite y minibar. Los objetos de valor se pueden guardar de forma segura en la caja fuerte.

El establecimiento proporciona WiFi gratuita en todo el recinto. Alberga un centro de negocios con varios ordenadores y conexión a internet. También hay una sauna y una pequeña sala de fitness. 

El restaurante del Diego de Almagro ofrece vistas al río Calle Calle y sirve gran variedad de delicias locales e internacionales. En la zona de estar del bar se sirven copas. 

La recepción del hotel está disponible las 24 horas, todos los días. El establecimiento ofrece aparcamiento gratuito, sujeto a disponibilidad."
