hotel,price,score,avg_review,reviews_count,image_links,hotel_url,popular_facilities,city,country,description
Best Western Ferrat,US$77,"9,0",Fantástico,1.931,https://cf.bstatic.com/xdata/images/hotel/max1024x768/229194111.webp?k=51123200c6f617d76f01c66d24c4785b020b356777b4af47604ec8d6871d15fc&o=,https://www.booking.com/hotel/cl/best-western-ferrat.es.html?aid=2410095,"Aire acondicionado, Seguridad 24 horas, Cámaras de seguridad fuera del alojamiento, Menús para dietas especiales (bajo petición), Llave de acceso, Centro de negocios, Registro de entrada / salida privado, Tour o clase sobre cultura local, Guardaequipaje, Habitaciones sin humo, Gimnasio, Restaurante, Registro de entrada y salida exprés, Prohibido fumar en todo el alojamiento, Vino / champán, Tours en bici, Servicio de habitaciones, Cafetera, Menú para niños, Calefacción, Bar, Fax / fotocopiadora, Máquina expendedora (bebidas), Muy buen desayuno, Parking gratis, Servicio de limpieza diario, Supermercado pequeño en el alojamiento, Caja fuerte, Traslado aeropuerto, Servicio de planchado, Fruta, Salas de reuniones / banquetes, Recepción 24 horas, Inglés, Habitaciones familiares, Cafetería en el alojamiento, Parking en un garaje, Adaptado personas de movilidad reducida, Vistas a un lugar de interés, Happy hour, Tarjeta de acceso, Adaptado para sillas de ruedas, WiFi gratis, Escritorio, Español, Extintores, Detectores de humo, Ascensor, Servicio de limpieza en seco, Cámaras de seguridad en las zonas comunitarias, WC con barras de apoyo, Proporciona factura, Tours a pie, Servicio de lavandería, Eventos deportivos en directo (emisión), Artículos de aseo gratis",Temuco,Chile,"Best Western Ferrat es un alojamiento de 3 estrellas que se encuentra en Temuco, a 19 min a pie de Estadio German Becker, y que dispone de centro de fitness, restaurante y bar. El alojamiento ofrece recepción 24 horas, traslado para ir o volver del aeropuerto, servicio de habitaciones y wifi gratis en todo el alojamiento.

El hotel dispone de algunas habitaciones con vistas a la ciudad, y todas tienen cafetera. Las habitaciones de este alojamiento incluyen aire acondicionado y escritorio.

Hay un centro de negocios y máquinas expendedoras de bebidas en el propio alojamiento en Best Western Ferrat.

Cerro Ñielol está a 5,8 km del alojamiento. El aeropuerto más cercano (Aeropuerto internacional La Araucanía) está a 24 km."
Hostal La Cumbre,US$38,"8,8",Fabuloso,380,https://cf.bstatic.com/xdata/images/hotel/max1024x768/54450338.webp?k=6d9c1d29253116c5b22367ec12011d98f398fe123aaedd9a8f19ab0f41fc27fc&o=,https://www.booking.com/hotel/cl/hostal-la-cumbre.es.html?aid=2410095,"Canales por cable, Cámaras de seguridad fuera del alojamiento, TV, Guardaequipaje, Restaurante, Prohibido fumar en todo el alojamiento, Baño privado, Zona de comedor, Ropa de cama, Calefacción, Parking gratis, Desayuno fabuloso, Vistas, Servicio de planchado, Parking en un garaje, TV de pantalla plana, WC, WiFi gratis, Papel higiénico, Ducha, Extintores, Cámaras de seguridad en las zonas comunitarias, Toallas, Proporciona factura, Servicio de lavandería, Español, Habitaciones sin humo, Acceso a pisos superiores solo mediante escaleras",Temuco,Chile,"El Hostal La Cumbre se encuentra a solo 5 minutos a pie de la plaza principal y ofrece alojamientos en la ciudad de Temuco. Cuenta con conexión Wi-Fi gratuita.

Las amplias habitaciones del Hostal La Cumbre son modernas y tienen suelo de madera. Todas cuentan con calefacción, TV por cable y baño privado. Se incluye un desayuno gratuito.

El establecimiento ofrece aparcamiento gratuito.

El Hostal La Cumbre se encuentra a 5 minutos a pie de la catedral de Temuco y a 82 km del centro de esquí Las Araucarias. El aeropuerto de Maquehue está a 20 minutos en coche."
Hotel Nicolás Temuco,US$54,"8,2",Muy bien,180,https://cf.bstatic.com/xdata/images/hotel/max1024x768/457258785.webp?k=63e0ea4f69a95f2d65108ed171915dec277f8d4e68ee5fe887b2263fb9be6f19&o=,https://www.booking.com/hotel/cl/nicolas-temuco.es.html?aid=2410095,"Plancha para pantalones, Aseo adicional, Canales por cable, Seguridad 24 horas, Centro de negocios, TV, Guardaequipaje, Restaurante, Prohibido fumar en todo el alojamiento, Baño privado, Servicio de habitaciones, Menú para niños, Armario, Teléfono, Calefacción, Bar, Fax / fotocopiadora, Parking gratis, Servicio de limpieza diario, Servicio de despertador / alarma, Caja fuerte, Servicio de planchado, Salas de reuniones / banquetes, Recepción 24 horas, Inglés, Habitaciones familiares, TV de pantalla plana, Perchero, WC, Bañera o ducha, Desayuno en la habitación, WiFi gratis, Papel higiénico, Enchufe cerca de la cama, Ducha, Escritorio, Español, Extintores, Servicio de despertador, Ascensor, Cámaras de seguridad en las zonas comunitarias, Toallas, Proporciona factura, Buen desayuno, Secador de pelo, Habitaciones sin humo, Servicio de lavandería",Temuco,Chile,"El Hotel Nicolás Temuco está situado en el centro de Temuco, a solo 400 metros de la plaza Aníbal Pinto y a 1 km del Museo Araucano. Ofrece aparcamiento gratuito, un restaurante y habitaciones con conexión Wi-Fi gratuita y una TV por cable.

Las habitaciones del Nicolas Hotel están decoradas en tonos suaves y cuentan con calefacción, minibar y baño privado.

El establecimiento sirve un desayuno diario, que incluye té, café, leche, zumo, pan y pastel kuchen. Dispone además de un restaurante, que ofrece platos regionales e internacionales, y un bar que sirve bebidas y aperitivos.

El Hotel Nicolás Temuco se encuentra a 9 km del aeropuerto de Maquehue y a 3 km de la terminal de autobuses. Además, ofrece servicio de enlace con el aeropuerto."
Hotel Diego de Almagro Temuco Express,US$77,"8,5",Muy bien,2.867,https://cf.bstatic.com/xdata/images/hotel/max1024x768/270070470.webp?k=48d4c351c3487b0cf9a011203391e2ee6008198fab45d5563a655f44ef84fd36&o=,https://www.booking.com/hotel/cl/diego-de-almagro-temuco-express.es.html?aid=2410095,"Canales por cable, Aire acondicionado, Restaurante, Baño privado, Ropa de cama, Teléfono, Vistas a la ciudad, Muy buen desayuno, Parking gratis, Caja fuerte, Recepción 24 horas, Habitaciones familiares, TV de pantalla plana, Insonorización, Minibar, Perchero, WC, Bañera, WiFi gratis, Papel higiénico, Enchufe cerca de la cama, Ducha, Escritorio, Acceso a pisos superiores en ascensor, Español, Ascensor, Toallas, Servicio de lavandería, Secador de pelo, Habitaciones sin humo",Temuco,Chile,"Hotel Diego de Almagro Temuco Express se encuentra en Temuco, a 3,3 km de Cerro Ñielol y a 3,6 km de Estadio German Becker. Ofrece alojamiento con restaurante y wifi gratis en todo el alojamiento, además de parking privado gratis. Hay vistas a la ciudad.

En el hotel, cada habitación está equipada con escritorio, TV de pantalla plana, baño privado, ropa de cama y toallas. Algunas habitaciones están equipadas con zona de cocina con microondas. Las habitaciones incluyen caja fuerte.

Hotel Diego de Almagro Temuco Express ofrece desayuno buffet o continental.

El personal de recepción puede dar consejos sobre la zona.

El aeropuerto más cercano (Aeropuerto internacional La Araucanía) está a 22 km del alojamiento."
Epicentro Suites Apart Hotel - Temuco,US$60,"9,2",Fantástico,229,https://cf.bstatic.com/xdata/images/hotel/max1024x768/474748578.webp?k=d63bb480b793a87ca477c9c6b9d956d7b0cf6c36c7a2f98b746f5b0d51520976&o=,https://www.booking.com/hotel/cl/epicentro-suites-apart.es.html?aid=2410095,"Seguridad 24 horas, Registro de entrada / salida privado, TV, Apartamento privado en edificio, Habitaciones sin humo, Prohibido fumar en todo el alojamiento, Baño privado, Ropa de cama, Armario, Calefacción, Hervidor eléctrico, Cocina, Vistas a la ciudad, Parking gratis, Servicio de limpieza diario, Utensilios de cocina, Vistas, Habitaciones familiares, Parking en un garaje, Zona de cocina, TV de pantalla plana, Servicio de traslado, Adaptado personas de movilidad reducida, Vistas a un lugar de interés, Tostadora, WC, Adaptado para sillas de ruedas, Servicio de conserjería, WiFi gratis, Papel higiénico, Enchufe cerca de la cama, Ducha, Extintores, Detectores de humo, Ascensor, Suelo de baldosa / mármol, Nevera, Cámaras de seguridad en las zonas comunitarias, Toallas, Proporciona factura, Servicio de lavandería, Español, Artículos de aseo gratis",Temuco,Chile,"Epicentro Suites Apart Hotel - Temuco tiene vistas a la ciudad, wifi gratis y parking privado gratis. Está en Temuco, a 3,6 km de Cerro Ñielol.

Las unidades disponen de suelo de baldosa, cocina totalmente equipada con nevera, TV de pantalla plana y baño privado con ducha y artículos de aseo gratuitos. Algunas unidades tienen terraza y/o balcón.

Estadio German Becker está a 3,7 km del alojamiento. El aeropuerto (Aeropuerto internacional La Araucanía) está a 22 km."
Hotel La Casa Temuco,US$35,"8,1",Muy bien,637,https://cf.bstatic.com/xdata/images/hotel/max1024x768/419523010.webp?k=60aa6347d0348f72ab34b8371889cf1467a24e2841cebb2c1fbf2a8c6f19a1e9&o=,https://www.booking.com/hotel/cl/la-casa-estudio.es.html?aid=2410095,"Parking privado, Cámaras de seguridad fuera del alojamiento, Seguridad 24 horas, Llave de acceso, Alemán, Registro de entrada / salida privado, Habitaciones insonorizadas, Registro de entrada y salida exprés, Zona de fumadores, Prohibido fumar en todo el alojamiento, Baño privado, Jardín, Calefacción, Máquina expendedora (bebidas), Servicio de limpieza diario, Terraza, Servicio de planchado, Taquillas, Recepción 24 horas, Inglés, Habitaciones familiares, Zona TV / salón de uso compartido, Cocina compartida, Servicio de conserjería, Alarma de seguridad, WiFi gratis, Extintores, Detectores de humo, Cámaras de seguridad en las zonas comunitarias, Proporciona factura, Español, Habitaciones sin humo",Temuco,Chile,"LA CASA ESTUDIO se encuentra en Temuco, a 3,8 km del centro comercial Easton Outlet Temuco, y ofrece alojamiento con salón compartido, aparcamiento privado y jardín. También cuenta con recepción 24 horas, cocina compartida y WiFi gratuita en todas las instalaciones. El establecimiento es para no fumadores y está situado a 2,3 km del estadio Germán Becker.

Las habitaciones tienen vistas a la ciudad y baño privado con ducha y artículos de aseo gratuitos. Todos los alojamientos tienen armario y hervidor de agua.

El cerro Nielol se encuentra a 1,4 km de LA CASA ESTUDIO, mientras que el centro comercial Vivo Outlet Temuco está a 2 km. El aeropuerto más cercano es el aeropuerto internacional de La Araucanía, ubicado a 22 km."
Hotel Diego de Almagro Temuco,US$75,"8,4",Muy bien,1.022,https://cf.bstatic.com/xdata/images/hotel/max1024x768/35979253.webp?k=922a25d4a469bb74cfb28c220a0cb0b6b9e5426fcebe2116953eeabe53c1b884&o=,https://www.booking.com/hotel/cl/diego-de-almagro-temuco.es.html?aid=2410095,"Canales por cable, Aire acondicionado, Centro de negocios, Sauna, Guardaequipaje, Restaurante, Gimnasio, Habitaciones sin humo, Prohibido fumar en todo el alojamiento, Baño privado, Ropa de cama, Teléfono, Calefacción, Bar, Parking gratis, Terraza, Caja fuerte, Traslado aeropuerto, Salas de reuniones / banquetes, Recepción 24 horas, Inglés, TV de pantalla plana, Servicio de traslado, Adaptado personas de movilidad reducida, Minibar, Bañera, Información turística, Tarjeta de acceso, Adaptado para sillas de ruedas, WiFi gratis, Ducha, Tumbonas/sillas de playa, Español, Ascensor, Toallas, Buen desayuno, Secador de pelo, Artículos de aseo gratis",Temuco,Chile,"Este establecimiento se encuentra en Temuco y ofrece piscina cubierta, gimnasio, sauna, desayuno buffet diario y WiFi gratuita.

El Hotel Diego de Almagro Temuco dispone de habitaciones acogedoras con TV de pantalla plana por cable y aire acondicionado. También incluyen minibar y baño privado.

El hotel Diego de Almagro Temuco está a 5 minutos a pie del centro y a 1 hora y media en coche de Pucón.

La recepción permanece abierta las 24 horas. El aeropuerto de La Araucanía se halla a 25 minutos en coche.

Se proporciona aparcamiento gratuito sujeto a disponibilidad."
Hostal & Loft El Laurel Temuco,US$67,"8,7",Fabuloso,741,https://cf.bstatic.com/xdata/images/hotel/max1024x768/204231578.webp?k=f47cdc65f156f6d40a1eb0590e2cd57b7fd330f9c890466938220f85f582d027&o=,https://www.booking.com/hotel/cl/hostal-loft-de-campo-el-laurel-temuco.es.html?aid=2410095,"Plancha para pantalones, Canales por cable, Horario de apertura, Piscina al aire libre, Zona poco profunda, TV, Productos de limpieza, Habitaciones sin humo, Zona de fumadores, Baño privado, De temporada, Mobiliario exterior, Jardín, Juegos de mesa / puzles, Servicio de entrega de comestibles, Calefacción, Fax / fotocopiadora, Canales de pago, Valla alrededor de la piscina, Zona de juegos para niños, Parking gratis, Servicio de limpieza diario, Desayuno fabuloso, Terraza, Salas de reuniones / banquetes, Inglés, Habitaciones familiares, Spa y centro de bienestar, TV de pantalla plana, Equipamiento de juegos para exterior, Perchero, Cocina compartida, Bañera o ducha, WiFi gratis, Papel higiénico, Enchufe cerca de la cama, Ducha, Tumbonas/sillas de playa, Extintores, Barbacoa, Suelo de baldosa / mármol, Zona de pícnic, Toallas, Proporciona factura, Servicio de lavandería, Español, Artículos de aseo gratis",Temuco,Chile,"Hostal & Loft El Laurel Temuco se encuentra en Temuco y ofrece alojamiento con terraza o balcón, wifi gratis y TV de pantalla plana, además de piscina de temporada al aire libre y jardín.

Hay un baño privado totalmente equipado con ducha y artículos de aseo gratuitos.

En el lodge, la clientela puede disfrutar de centro de spa.

En Hostal & Loft El Laurel Temuco, también se puede usar la zona de barbacoa y la zona de juegos infantil.

Cerro Ñielol está a 8,3 km del alojamiento, y Estadio German Becker está a 10 km. El aeropuerto más cercano (Aeropuerto internacional La Araucanía) está a 28 km del alojamiento."
"Holiday Inn Express - Temuco, an IHG Hotel",US$115,"8,8",Fabuloso,1.957,https://cf.bstatic.com/xdata/images/hotel/max1024x768/251957775.webp?k=a47b111c1f2cb1387868be9523b434893b09aee3e9f8ab878eccc5175edbde5e&o=,https://www.booking.com/hotel/cl/holiday-inn-express-temuco.es.html?aid=2410095,"Aire acondicionado, Cámaras de seguridad fuera del alojamiento, Tetera / cafetera, Parking adaptado para personas de movilidad reducida, Guardaequipaje, Baño privado, Mobiliario exterior, Jardín, Armario, Salas de reuniones / banquetes, Habitaciones familiares, Servicio de traslado, Adaptado personas de movilidad reducida, Bañera o ducha, Información turística, Alarma de seguridad, Ducha, Escritorio, Tumbonas/sillas de playa, Servicio de despertador, Toallas, Habitaciones sin humo, Servicio de despertador / alarma, Artículos de aseo gratis, Menús para dietas especiales (bajo petición), Horario de apertura, Llave de acceso, Toallas / sábanas (por un suplemento), Habitaciones insonorizadas, Para todas las edades, Plancha para ropa, Gimnasio, Cafetera, Ropa de cama, Terraza / solárium, Fax / fotocopiadora, Caja fuerte, Servicio de planchado, Inglés, Cafetería en el alojamiento, Zona TV / salón de uso compartido, Adaptado para sillas de ruedas, Papel higiénico, Acceso a pisos superiores en ascensor, Ascensor, Servicio de lavandería, Secador de pelo, Español, Canales por cable, Bañera de hidromasaje / jacuzzi, Reloj despertador, TV, Vino / champán, De temporada, Muy buen desayuno, Recepción 24 horas, Tarjeta de acceso, WiFi gratis, Zona de juegos interior, Extintores, Detectores de humo, Tetera/cafetera en todas las habitaciones, Aseo adicional, Seguridad 24 horas, Piscina al aire libre, Centro de negocios, Zona de fumadores, Teléfono, Calefacción, Utensilios de planchado, Parking gratis, Servicio de limpieza diario, Terraza, Sombrillas, TV de pantalla plana, Insonorización, Parking en la calle, WC, Bañera, Enchufe cerca de la cama, Cámaras de seguridad en las zonas comunitarias, Proporciona factura",Temuco,Chile,"Este Holiday Inn Express se encuentra a 3,5 km del centro de Temuco y ofrece habitaciones con WiFi gratuita y TV por cable. También cuenta con aparcamiento gratuito, gimnasio y piscina (disponible según la situación de la pandemia). 

Los alojamientos del Holiday Inn Express Temuco están equipados con teléfono, contestador y aire acondicionado. Las habitaciones están equipadas con cafetera. 

Todas las mañanas se sirve un desayuno buffet gratuito. En la cafetería Innporio, ubicada en el hotel, se sirven platos preparados, sándwiches, postres y bebidas.

El Holiday Inn Express Temuco está bien comunicado con la autopista 5. Queda a 29,8 km del aeropuerto de Araucanía."
Santa Teresa Hostel,US$30,"8,9",Fabuloso,95,https://cf.bstatic.com/xdata/images/hotel/max1024x768/418406313.webp?k=543312970b76a4512a0e53c31eca2a81fc2afdc4762c41d2d6dfa5a8120b2ee9&o=,https://www.booking.com/hotel/cl/santa-teresa-hostel.es.html?aid=2410095,"Tetera / cafetera, Prohibido fumar en todo el alojamiento, Baño privado, Zona de comedor, Ropa de cama, Armario, Calefacción, Hervidor eléctrico, Vistas a la ciudad, Utensilios de cocina, Vistas, Inglés, TV de pantalla plana, WC, Bañera, Papel higiénico, WiFi gratis, Ducha, Mesa de comedor, Nevera, Toallas, Español, Artículos de aseo gratis",Temuco,Chile,"Santa Teresa Hostel está en Temuco, a 13 min a pie de Estadio German Becker, y ofrece vistas a la ciudad. El alojamiento se encuentra a 5,7 km de Cerro Ñielol. El hostal o pensión libre de humo dispone de wifi gratis en todo el alojamiento.

En el hostal o pensión, cada habitación dispone de armario, TV de pantalla plana, baño privado, ropa de cama y toallas. Todas las habitaciones cuentan con nevera.

El aeropuerto (Aeropuerto internacional La Araucanía) está a 21 km."
