hotel,price,score,avg_review,reviews_count,image_links,hotel_url,popular_facilities,city,country,description
Kirovakan Hotel,US$30,"9,0",Fantástico,373,https://cf.bstatic.com/xdata/images/hotel/max1024x768/205598049.webp?k=e5167b166a1553fc5d2084fcd25cd527e73ae32e27f6a51fcea2e88fb8fdb837&o=,https://www.booking.com/hotel/am/kirovakan.es.html?aid=2410095,"Vistas a la piscina, Menú para niños, Papel higiénico, Guardaequipaje, Canales vía satélite, Secador de pelo, Servicio de lavandería, Sombrillas, Extintores, Artículos de aseo gratis, Canales de pago, Barbacoa, Zona de comedor, Cafetería en el alojamiento, Servicio de entrega de comestibles, Zona de fumadores, Zona de juegos para niños, Habitaciones insonorizadas, Noches de cine, Utensilios de planchado, Francés, Detectores de humo, Habitaciones hipoalergénicas, Albornoz, Servicio de conserjería, Sala de juegos, Tendedero, Pesca, Acceso a pisos superiores en ascensor, Buffet para niños, Zona de estar, Ducha, Parking en un garaje, Tour o clase sobre cultura local, Balcón, Perchero, Senderismo, WC elevado, Zona de pícnic, Vistas al lago, Juegos de mesa / puzles, Zona de juegos interior, Tetera / cafetera, Baño compartido, Registro de entrada / salida privado, Prohibido fumar en todo el alojamiento, Barandillas protectoras para bebés, Barandillas de seguridad para bebés, Calefacción, Cama plegable, Galerías de arte temporales, WiFi gratis, Eventos deportivos en directo (emisión), Alquiler de bicicletas, Equipamiento de juegos para exterior, Adaptado personas de movilidad reducida, Enchufe cerca de la cama, Almuerzos para llevar, Tours en bici, Habitaciones familiares, Teléfono, Tarjetas de transporte público, Cochecitos de bebé, Vistas, Billar, Armario, Vistas al jardín, Suelo de moqueta, Supermercado pequeño en el alojamiento, Máquina expendedora (bebidas), Hervidor eléctrico, WC, Fax / fotocopiadora, Servicio de traslado, Ruso, Productos de limpieza, TV de pantalla plana, Recepción 24 horas, Español, Bañera, Zona TV / salón de uso compartido, Fruta, Vistas a un lugar de interés, Zapatillas, Hipoalergénico, Vistas a la montaña, Servicio de planchado, Libros, DVD o música para niños, Patio, Servicio de despertador / alarma, Servicio de limpieza diario, Llave de acceso, Baño privado, Toallas, Inglés, Ping pong, Traslado aeropuerto, Insonorización, Parking adaptado para personas de movilidad reducida, Menús para dietas especiales (bajo petición), Cámaras de seguridad fuera del alojamiento, Vino / champán, Canguro / servicios para niños, Registro de entrada y salida exprés, Ropa de cama, Servicio de habitaciones, Servicio de limpieza en seco, Terraza, Vistas al río, Jardín, Seguridad 24 horas, Acceso a pisos superiores solo mediante escaleras, Cámaras de seguridad en las zonas comunitarias, Acceso al salón executive, Bañera o ducha, Entrada privada, Vistas a un patio interior, Servicio de aparcacoches, Caja fuerte, Cenas temáticas, Plancha para ropa, TV, Vistas a la ciudad, Proporciona factura, Tetera/cafetera en todas las habitaciones, Nevera, Información turística, Mosquitera, WC con barras de apoyo, Muy buen desayuno, Salas de reuniones / banquetes, Bar, Mesa de comedor, Restaurante, Tarjeta de acceso, Taquillas, Ascensor, Terraza / solárium, Mobiliario exterior, Camas extralargas (más de 2 metros), Canales por cable, Habitaciones sin humo, Parking gratis, Centro de negocios, Música / espectáculos en directo, Tours a pie, Radio, Alarma de seguridad, Servicio de despertador",Vanadzor,Armenia,"Kirovakan Hotel tiene jardín, salón de uso común, terraza y restaurante en Vanadzor. Este alojamiento, que tiene servicio de conserjería, también ofrece zona de juegos infantil. El alojamiento dispone de recepción 24 horas, traslado para ir o volver del aeropuerto, servicio de habitaciones y wifi gratis en todo el alojamiento.

En el hotel, las habitaciones están equipadas con zona de estar, TV de pantalla plana con canales vía satélite, caja fuerte y baño privado con ducha, artículos de aseo gratuitos y secador de pelo. Las habitaciones de este alojamiento tienen baño compartido con bañera y zapatillas, y también tienen vistas a la ciudad. En Kirovakan Hotel, cada habitación dispone de ropa de cama y toallas.

Se puede jugar al billar y al ping-pong en el alojamiento, y la zona es ideal para practicar senderismo y pesca.

El aeropuerto más cercano (Aeropuerto internacional de Shirak) está a 67 km."
MagHay B&B Hotel in Vanadzor,US$22,"9,3",Fantástico,164,https://cf.bstatic.com/xdata/images/hotel/max1024x768/295410246.webp?k=faedc6bf76b5779de7516e2823af3b6cc58c56e34b21102183ae89ef2d879aac&o=,https://www.booking.com/hotel/am/maghay-bb.es.html?aid=2410095,"Ruso, Tour o clase sobre cultura local, Terraza, Peluquería / salón de belleza, Jardín, Senderismo, Menú para niños, Zona TV / salón de uso compartido, Zona de pícnic, Fruta, Papel higiénico, Bañera o ducha, Juegos de mesa / puzles, Guardaesquíes, Vistas a un patio interior, Suelo de madera o parquet, Cenas temáticas, Servicio de lavandería, Equitación, Registro de entrada / salida privado, Prohibido fumar en todo el alojamiento, Calefacción, WiFi gratis, Barbacoa, Escuela de esquí, Cafetería en el alojamiento, Información turística, Servicio de planchado, Servicio de entrega de comestibles, Zona de fumadores, Eventos deportivos en directo (emisión), Esquí, Alquiler de bicicletas, Parking en la calle, Capilla, Clases de cocina, Equipamiento de juegos para exterior, Servicio de limpieza diario, Restaurante, Entrenador personal, Detectores de humo, Llave de acceso, Clases de yoga, Almuerzos para llevar, Tours en bici, Habitaciones familiares, Toallas, Inglés, Aeróbic, Ping pong, Traslado aeropuerto, Tarjetas de transporte público, Mobiliario exterior, Armario, Vistas al jardín, Habitaciones sin humo, Happy hour, Cocina compartida, Menús para dietas especiales (bajo petición), Suelo de moqueta, Parking gratis, Hervidor eléctrico, Equipamiento de tenis, Vino / champán, Música / espectáculos en directo, Tours a pie, Buffet para niños, Servicio de traslado, Ropa de cama, Equipamiento de bádminton",Vanadzor,Armenia,"El MagHay B&B Hotel in Vanadzor ofrece alojamiento sencillo en el centro de Vanadzor y cuenta con jardín y zona de barbacoa. El establecimiento se encuentra justo detrás del parque Sayat Nova y a 5 minutos a pie de los famosos 3 Lagos.

Las habitaciones cuentan con conexión Wi-Fi gratuita y baño privado o compartido.

Todas las mañanas se sirve un desayuno caliente. A disposición de los huéspedes hay también una cocina.

El MagHay B&B Hotel in Vanadzor se encuentra a 2 km de la estación de tren de Vanadzor."
DownTown B&B,US$12,"8,9",Fabuloso,150,https://cf.bstatic.com/xdata/images/hotel/max1024x768/153229393.webp?k=a13ca2aefe2b4937451d7cc0fc787ab66bf025e685dfb1a3ded958841d45cf19&o=,https://www.booking.com/hotel/am/downtown-hostel-vanadzor.es.html?aid=2410095,"Servicio de habitaciones, Ruso, Desayuno, Zona TV / salón de uso compartido, Servicio de lavandería, Prohibido fumar en todo el alojamiento, Extintores, Calefacción, Aire acondicionado, WiFi gratis, Servicio de entrega de comestibles, Desayuno en la habitación, Servicio de planchado, Zona de fumadores, Servicio de limpieza diario, Tarjeta de acceso, Detectores de humo, Llave de acceso, Habitaciones familiares, Inglés, Traslado aeropuerto, Habitaciones sin humo, Cocina compartida, Cámaras de seguridad fuera del alojamiento, Tours a pie, Fax / fotocopiadora, Alarma de seguridad",Vanadzor,Armenia,"DownTown B&B ofrece alojamiento con salón de uso común y wifi gratis, y está en Vanadzor.

Algunas unidades tienen TV de pantalla plana vía satélite, cocina totalmente equipada con nevera y baño privado con ducha y artículos de aseo gratuitos.

El aeropuerto (Aeropuerto internacional de Shirak) está a 66 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto."
Laguna Hotel,US$30,"9,1",Fantástico,196,https://cf.bstatic.com/xdata/images/hotel/max1024x768/156923676.webp?k=0fe0aed7f17abeb823790e2c5222210e3ca05d396f0535276b637358cc35bb57&o=,https://www.booking.com/hotel/am/laguna.es.html?aid=2410095,"Ruso, Ducha, Fax / fotocopiadora, Terraza, TV de pantalla plana, Jardín, Perchero, Estación de carga de vehículos eléctricos, Recepción 24 horas, Zona TV / salón de uso compartido, Zona de pícnic, Cámaras de seguridad en las zonas comunitarias, Papel higiénico, Chimenea exterior, Bañera o ducha, Guardaequipaje, Juegos de mesa / puzles, Piscina pequeña, Zona de juegos interior, Baño al aire libre, Sauna, Zapatillas, Secador de pelo, Sombrillas, Registro de entrada / salida privado, Prohibido fumar en todo el alojamiento, Extintores, TV, Artículos de aseo gratis, Aire acondicionado, Proporciona factura, Desayuno fantástico, Piscina al aire libre, Calefacción, De temporada, WiFi gratis, Barbacoa, Servicio de planchado, Servicio de entrega de comestibles, Habitaciones insonorizadas, Zona de juegos para niños, Mosquitera, Patio, Salas de reuniones / banquetes, Servicio de despertador / alarma, Equipamiento de juegos para exterior, Servicio de limpieza diario, Detectores de humo, Baño privado, Enchufe cerca de la cama, Registro de entrada y salida exprés, Llave de acceso, Para todas las edades, Habitaciones familiares, Toallas, Inglés, Ping pong, Traslado aeropuerto, Billar, Insonorización, Terraza / solárium, Mobiliario exterior, Armario, Sala de juegos, Habitaciones sin humo, Menús para dietas especiales (bajo petición), Parking gratis, Cámaras de seguridad fuera del alojamiento, Tumbonas/sillas de playa, WC, Buffet para niños, Servicio de traslado, Ropa de cama, Servicio de despertador",Vanadzor,Armenia,"El Laguna Hotel cuenta con piscina al aire libre y se encuentra en Vanadzor, a 2 km del centro de la ciudad. La conexión Wi-Fi es gratuita.

Las habitaciones incluyen TV y baño privado con secador de pelo. Además, se ofrece barbacoa.

El Laguna Hotel cuenta con sauna compartida, recepción 24 horas, jardín y aparcamiento gratuito.

La estación de tren de Vanadzor está situada a 3,5 km del Laguna Hotel."
Inexpensive house,US$19,"9,8",Excepcional,70,https://cf.bstatic.com/xdata/images/hotel/max1024x768/383023364.webp?k=07d8da14200faa590e0779aab2f2944486fe52e9fb883b0abed6b7bfc8353406&o=,https://www.booking.com/hotel/am/inexpensive-b-amp-b.es.html?aid=2410095,"Zona de estar, Ducha, Ruso, Desayuno, Jardín, Bañera, Zona TV / salón de uso compartido, Papel higiénico, Bañera o ducha, Tetera / cafetera, Prohibido fumar en todo el alojamiento, Calefacción, Cocina, Armenio, Zona de comedor, Nevera, Patio, Fogones, Mesa de comedor, Baño privado, Habitaciones familiares, Toallas, Inglés, Wifi buena gratis (21 Mbps), Utensilios de cocina, Vistas, Habitaciones sin humo, Sofá, Cocina compartida, Suelo de moqueta, Parking gratis, Zona de cocina, WC, Ropa de cama",Vanadzor,Armenia,"Inexpensive house se encuentra en Vanadzor y ofrece alojamiento con jardín, wifi gratis, cocina compartida y salón de uso común. Este alojamiento ofrece parking privado gratis y acceso a un patio.

El bed and breakfast incluye 2 dormitorios, 1 baño con ducha, una sala de estar y una cocina con nevera. Hay toallas y ropa de cama en el bed and breakfast.

En Inexpensive house se puede disfrutar de un desayuno continental.

El aeropuerto más cercano (Aeropuerto internacional de Shirak) está a 68 km."
NOY Guest House B&B,US$23,"9,8",Excepcional,143,https://cf.bstatic.com/xdata/images/hotel/max1024x768/424489884.webp?k=51af254df6b12564a8ddbe0a77fbe5848cb5563c584fc84274153227d1217f84&o=,https://www.booking.com/hotel/am/noy-vanadzor.es.html?aid=2410095,"Ruso, Terraza, Peluquería / salón de belleza, Jardín, Zona de pícnic, Alemán, Juegos de mesa / puzles, Prohibido fumar en todo el alojamiento, Calefacción, Francés, Muy buen desayuno, Alquiler de bicicletas, Baño privado, Tours en bici, Habitaciones familiares, Inglés, Cochecitos de bebé, Habitaciones sin humo, Parking gratis, Wifi buena gratis (28 Mbps)",Vanadzor,Armenia,"NOY Guest House B&B se encuentra en Vanadzor y ofrece alojamiento con wifi gratis, jardín con terraza y vistas a la ciudad.

Algunas unidades disponen de zona de comedor y/o balcón.

El bed and breakfast ofrece servicio de alquiler de bicicletas.

El aeropuerto (Aeropuerto internacional de Shirak) está a 68 km."
Lori Guest House,US$12,"9,0",Fantástico,136,https://cf.bstatic.com/xdata/images/hotel/max1024x768/304858445.webp?k=dbc4bd3d658451d6479140b6f478a0467715a4d639f89f945eb98874fb87c302&o=,https://www.booking.com/hotel/am/lori-vanadzor.es.html?aid=2410095,"Ruso, Ducha, Productos de limpieza, Terraza, Recepción 24 horas, Jardín, Perchero, Menú para niños, Zona TV / salón de uso compartido, Seguridad 24 horas, Cámaras de seguridad en las zonas comunitarias, Papel higiénico, Detector de monóxido de carbono, Bañera o ducha, Guardaequipaje, Suelo de madera o parquet, Zapatillas, Escritorio, Secador de pelo, Cenas temáticas, Tetera / cafetera, Servicio de lavandería, Plancha para ropa, Registro de entrada / salida privado, Prohibido fumar en todo el alojamiento, Extintores, TV, Artículos de aseo gratis, Aire acondicionado, Proporciona factura, Calefacción, Armenio, WiFi gratis, Tetera/cafetera en todas las habitaciones, Cafetería en el alojamiento, Servicio de planchado, Zona de fumadores, Habitaciones insonorizadas, Trona, Eventos deportivos en directo (emisión), Salas de reuniones / banquetes, Alquiler de bicicletas, Parking en la calle, Bar, Clases de cocina, Equipamiento de juegos para exterior, Desayuno excepcional, Restaurante, Servicio de limpieza diario, Detectores de humo, Llave de acceso, Enchufe cerca de la cama, Habitaciones familiares, Habitaciones hipoalergénicas, Toallas, Inglés, Traslado aeropuerto, Ventilador, Insonorización, Mobiliario exterior, Armario, Habitaciones sin humo, Parking gratis, Centro de negocios, Cámaras de seguridad fuera del alojamiento, WC, Música / espectáculos en directo, Buffet para niños, Servicio de traslado, Ropa de cama",Vanadzor,Armenia,"Lori Guest House dispone de jardín, salón de uso común, restaurante y bar en Vanadzor. El alojamiento ofrece recepción 24 horas, traslado para ir o volver del aeropuerto, guardaequipaje y wifi gratis en todo el alojamiento.

En el hostal o pensión, cada habitación dispone de escritorio y TV. Lori Guest House dispone de algunas habitaciones con vistas a la ciudad, y todas cuentan con terraza. En el alojamiento, cada habitación está equipada con ropa de cama y toallas.

El aeropuerto más cercano (Aeropuerto internacional de Shirak) está a 65 km del alojamiento."
Arsego Hostel,US$11,"8,3",Muy bien,81,https://cf.bstatic.com/xdata/images/hotel/max1024x768/313533574.webp?k=2e9223151c6ad0d4b71b9f42bc6cdd907529f53c098fb1ccfedecfa546a30355&o=,https://www.booking.com/hotel/am/arsego-hostel.es.html?aid=2410095,"Corte de pelo, Menú para niños, Papel higiénico, Canales vía satélite, Servicio de lavandería, Secadora de ropa, Servicios de belleza, Extintores, Canales de pago, Cocina, Zona de comedor, Servicio de entrega de comestibles, Habitaciones insonorizadas, Utensilios de planchado, Zona de fumadores, Noches de cine, Parking en la calle, Clases de cocina, Sala de juegos, Sofá, Tendedero, Pesca, Buffet para niños, Zona de estar, Ducha, Tour o clase sobre cultura local, Desayuno, Peluquería / salón de belleza, Balcón, Perchero, Senderismo, Zona de pícnic, Juegos de mesa / puzles, Servicios de maquillaje, Zona de juegos interior, Escritorio, Tetera / cafetera, Baño compartido, Registro de entrada / salida privado, Prohibido fumar en todo el alojamiento, Barandillas de seguridad para bebés, Calefacción, Entretenimiento nocturno, Exfoliación corporal, Baños públicos, WiFi gratis, Eventos deportivos en directo (emisión), Servicios de depilación, Enchufe cerca de la cama, Tours en bici, Habitaciones familiares, Taquillas en el gimnasio / spa, Lavadora, Tarjetas de transporte público, Vistas, Armario, Suelo de moqueta, Cocina compartida, Supermercado pequeño en el alojamiento, Equipamiento de tenis, Hervidor eléctrico, WC, Servicio de traslado, Ruso, TV de pantalla plana, Recepción 24 horas, Bañera, Zona TV / salón de uso compartido, Tinte, Fruta, Reloj despertador, Vistas a la montaña, Libros, DVD o música para niños, Servicio de despertador / alarma, Servicio de limpieza diario, Llave de acceso, Terapia con luz, Inglés, Traslado aeropuerto, Utensilios de cocina, Insonorización, Peinado, Menús para dietas especiales (bajo petición), Cámaras de seguridad fuera del alojamiento, Vino / champán, Horno, Registro de entrada y salida exprés, Ropa de cama, Vestidor, Jardín, Manicura, Toallas / sábanas (por un suplemento), Seguridad 24 horas, Acceso a pisos superiores solo mediante escaleras, Cámaras de seguridad en las zonas comunitarias, Pedicura, Entrada privada, Vistas a un patio interior, Suelo de madera o parquet, Servicio de aparcacoches, Cenas temáticas, Plancha para ropa, Tratamientos capilares, Tratamientos faciales, Vistas a la ciudad, Tetera/cafetera en todas las habitaciones, Nevera, Información turística, Mosquitera, Fogones, Bar, Mesa de comedor, Suelo de baldosa / mármol, Taquillas, Camas extralargas (más de 2 metros), Canales por cable, Habitaciones sin humo, Microondas, Parking gratis, Tours a pie, Habitaciones comunicadas disponibles, Radio, Tratamientos corporales, Servicio de despertador",Vanadzor,Armenia,"Arsego Hostel está en Vanadzor y tiene jardín, salón de uso común y bar. El alojamiento dispone de recepción 24 horas, traslado para ir o volver del aeropuerto, cocina compartida y wifi gratis en todo el alojamiento.

El albergue dispone de escritorio, baño compartido, TV de pantalla plana, ropa de cama y balcón con vistas a la ciudad. Todas las habitaciones cuentan con nevera.

El aeropuerto (Aeropuerto internacional de Shirak) está a 66 km."
Vanadzor Armenia Hotel,US$50,"9,0",Fantástico,35,https://cf.bstatic.com/xdata/images/hotel/max1024x768/376558357.webp?k=fceafd9e40395898183c0771d16b562b4edd0a5059bdfcbe086c98e69bae4e6a&o=,https://www.booking.com/hotel/am/vanadzor-armenia-amp-spa-vanadzor1.es.html?aid=2410095,"Papel higiénico, Guardaequipaje, Secador de pelo, Secadora de ropa, Extintores, Masaje de espalda, Artículos de aseo gratis, Zona de spa / relajación, Barbacoa, Habitaciones insonorizadas, Clases de fitness, Zona de fumadores, Zona de juegos para niños, Piscina interior, Parking en la calle, Entrenador personal, Bañera de hidromasaje / jacuzzi, Club infantil, Piscina climatizada, Muebles de exterior, Masaje de manos, Sala de juegos, Masaje en pareja, Piscina de agua salada, Baños termales, Ciclismo, Zona de estar, Ducha, Desayuno, Senderismo, Perchero, Abierta todo el año, Zona de pícnic, Zona de juegos interior, Escritorio, Tetera / cafetera, Prohibido fumar en todo el alojamiento, Calefacción, Zona de comedor exterior, WiFi gratis, Capilla, Pediluvio, Habitaciones familiares, Teléfono, Taquillas en el gimnasio / spa, Billar, Armario, Vistas al jardín, Masaje de cabeza, Suelo de moqueta, Hervidor eléctrico, Spa y centro de bienestar, WC, Toallas de playa/piscina, Masaje de cuello, Fax / fotocopiadora, Ruso, TV de pantalla plana, Recepción 24 horas, Zona TV / salón de uso compartido, Chimenea exterior, Zapatillas, Servicio de planchado, Masaje corporal completo, Desayuno en la habitación, Instalaciones de spa, Servicio de limpieza diario, Llave de acceso, Baño privado, Toallas, Inglés, Masajes, Ping pong, Parking adaptado para personas de movilidad reducida, Plancha para pantalones, Menús para dietas especiales (bajo petición), Ropa de cama, Para todas las edades, Servicio de habitaciones, Jardín, Seguridad 24 horas, Bañera o ducha, Entrada privada, Paquetes de spa / bienestar, TV, Gimnasio, Tetera/cafetera en todas las habitaciones, Nevera, Mosquitera, Salas de reuniones / banquetes, Bar, Restaurante, Canales por cable, Habitaciones sin humo, Parking gratis, Centro de negocios, Tours a pie, Servicio de despertador",Vanadzor,Armenia,"Vanadzor Armenia Hotel tiene centro de fitness, jardín, salón de uso común y restaurante en Vanadzor. Este alojamiento, que tiene servicio de habitaciones, también ofrece zona de juegos infantil. El hotel dispone de piscina cubierta, club infantil y wifi gratis en todo el alojamiento.

Las unidades están equipadas con TV de pantalla plana con canales por cable, nevera, hervidor, ducha, artículos de aseo gratuitos y escritorio. Todas las habitaciones disponen de baño privado, secador de pelo y ropa de cama.

En el hotel se puede disfrutar de un desayuno buffet.

Vanadzor Armenia Hotel ofrece barbacoa. Se puede jugar al ping-pong en el alojamiento, y la zona es ideal para practicar senderismo y ciclismo.

En recepción se habla inglés y ruso, y el personal estará encantado de ayudar en cualquier momento.

El aeropuerto más cercano (Aeropuerto internacional de Shirak) está a 68 km."
Vanadzor Armenia Health Resort & Hotel,US$77,"9,1",Fantástico,22,https://cf.bstatic.com/xdata/images/hotel/max1024x768/401038983.webp?k=1356a83dfe46bf377f6dd989dfe8aa0fc62d61ea1fcbce3e20ffaad770c87dc1&o=,https://www.booking.com/hotel/am/vanadzor-amp-spa.es.html?aid=2410095,"Personal de animación, Papel higiénico, Guardaequipaje, Secador de pelo, Servicio de lavandería, Secadora de ropa, Extintores, Artículos de aseo gratis, Zona de spa / relajación, Armenio, Barbacoa, Cafetería en el alojamiento, Habitaciones insonorizadas, Utensilios de planchado, Zona de fumadores, Zona de juegos para niños, Piscina interior, Clases de fitness, Entrenador personal, Albornoz, Piscina climatizada, Sala de juegos, Piscina de agua salada, Pesca, Baños termales, Buffet para niños, Zona de estar, Ducha, Tour o clase sobre cultura local, Desayuno, Senderismo, Perchero, Abierta todo el año, Zona de pícnic, Calefacción, Cama plegable, Galerías de arte temporales, Zona de comedor exterior, WiFi gratis, Eventos deportivos en directo (emisión), Capilla, Pediluvio, Enchufe cerca de la cama, Almuerzos para llevar, Habitaciones familiares, Vistas, Billar, Armario, Baño de vapor, Suelo de moqueta, Hervidor eléctrico, Spa y centro de bienestar, WC, Toallas de playa/piscina, Fax / fotocopiadora, Servicio de traslado, Ruso, TV de pantalla plana, Bañera, Zona TV / salón de uso compartido, Fruta, Chimenea exterior, Zapatillas, Servicio de planchado, Desayuno en la habitación, Sofá cama, Instalaciones de spa, Servicio de limpieza diario, Llave de acceso, Baño privado, Toallas, Masajes, Ping pong, Parking adaptado para personas de movilidad reducida, Menús para dietas especiales (bajo petición), Registro de entrada y salida exprés, Para todas las edades, Servicio de habitaciones, Terraza, Jardín, Toallas / sábanas (por un suplemento), Seguridad 24 horas, Cámaras de seguridad en las zonas comunitarias, Bañera o ducha, Paquetes de spa / bienestar, TV, Aire acondicionado, Gimnasio, Proporciona factura, Nevera, Información turística, Mosquitera, Salas de reuniones / banquetes, Bar, Restaurante, Suelo de baldosa / mármol, Aeróbic, Ascensor, Mobiliario exterior, Canales por cable, Horario de apertura, Parking gratis, Música / espectáculos en directo, Radio, Alarma de seguridad",Vanadzor,Armenia,"Este complejo de bienestar ofrece conexión Wi-Fi gratuita y se encuentra a 15 minutos a pie del centro de Vanadzor. El complejo está situado en una extensa zona verde de 8 hectáreas.

El complejo ofrece varios programas de tratamiento, como sistemas de costura, locomotor y digestivo, sistema respiratorio y problemas de presión de alta sangre. Solo se utilizan métodos naturales para tratamientos. Los huéspedes podrán disfrutar de agua mineral local Lori y una exclusiva terapia de barro Fioletovo.

Las suites del Vanadzor Health Resort están decoradas en tonos cálidos y cuentan con nevera y baño privado. Se proporcionan artículos de aseo y secador de pelo.

El restaurante es amplio y sirve cocina europea y platos tradicionales. En la zona de ocio del Vanadzor Health Resort se puede jugar al ping pong y al billar.

Hay aparcamiento privado gratuito. La estación principal de Vanadzor está a 2 km. La recepción puede organizar un servicio de enlace con el aeropuerto de Zvartnots, situado a 100 km, y con el aeropuerto de Shirak, situado a 70 km."
